"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"AAEL002694",0.119500514944883,2.21835580687255,"AAEL002694","0",0.0877301629648921
"AAEL024480",0.305354260751421,4.87168334058286,"AAEL024480","0",-0.471256965123579
"AAEL006844",2.80343744402101,33.1883427577207,"AAEL006844","0",0.00140031009562318
"AAEL006490",1.23517675154084,15.6154849934754,"AAEL006490","0",0.573681134742465
"AAEL019491",1.91828380243146,26.9682470639408,"AAEL019491","0",1.9290841876358
"AAEL013749",0.13311148665277,2.52283601565898,"AAEL013749","0",0.120600205631069
"AAEL005373",1.29104583977334,18.1383210091344,"AAEL005373","0",0.230337090790681
"AAEL005349",0.00154300009520311,0.0434971726837756,"AAEL005349","0",-0.212368209032616
"AAEL005353",0.00514264645386541,0.130491518051327,"AAEL005353","0",-0.345890449042039
"AAEL012887",7.71830449698018,54.4149630274032,"AAEL012887","0",-0.0191228925387521
"AAEL012254",0.0139214433979507,0.260983036102653,"AAEL012254","0",0.317646590085785
"AAEL017201",0.00126261749444922,0.0434971726837756,"AAEL017201","0",-0.153235131072199
"AAEL007935",0.120865484638358,2.39234449760766,"AAEL007935","0",0.00207832954533677
"AAEL003647",0.564834819920398,10.1348412353197,"AAEL003647","0",-0.216327417356254
"AAEL003705",0.0394439217580623,0.826446280991736,"AAEL003705","0",0.451674436955428
"AAEL006128",0.0182307438752342,0.260983036102653,"AAEL006128","0",-0.196147177678031
"AAEL013542",0.0381097014092012,0.826446280991736,"AAEL013542","0",-0.432059045896979
"AAEL008138",3.58392238155777,47.4554153979991,"AAEL008138","0",0.180476029705256
"AAEL003378",3.77798611091118,37.0595911265768,"AAEL003378","0",0.00334467980999741
"AAEL020893",0.758807090868763,13.179643323184,"AAEL020893","0",0.449836257525288
"AAEL019628",0.0198797609099616,0.434971726837756,"AAEL019628","0",0.881813230447408
"AAEL021925",0.106960609955598,2.34884732492388,"AAEL021925","0",0.00351654669846111
"AAEL019766",12.7556401842767,69.1170073945194,"AAEL019766","0",0.880179702108735
"AAEL021501",0.0658786055717683,1.17442366246194,"AAEL021501","0",0.0308776745586849
"AAEL016997",0.855514960911566,12.2662026968247,"AAEL016997","0",0.0260558148223228
"AAEL000012",0.0148764395042787,0.347977381470204,"AAEL000012","0",-0.118904941717827
"AAEL017335",1.61037479360785,20.5306655067421,"AAEL017335","0",0.409222887995437
"AAEL011571",0.0206332215495238,0.347977381470204,"AAEL011571","0",0.257254408804808
"AAEL000188",0.0731833921831308,1.43540669856459,"AAEL000188","0",-0.0109031730043841
"AAEL000216",0.00550010476267278,0.130491518051327,"AAEL000216","0",-0.452939713428275
"AAEL005681",1.00604892023801,13.7016093953893,"AAEL005681","0",0.323186428616113
"AAEL019804",0.806195254471914,11.5702479338843,"AAEL019804","0",-0.1514472832094
"AAEL019805",5.30487824411874,46.8029578077425,"AAEL019805","0",0.119478808727793
"AAEL008786",0.402006294496025,7.56850804697695,"AAEL008786","0",0.0584976212204969
"AAEL009105",0.228749368334493,4.52370595911266,"AAEL009105","0",0.441760421434298
"AAEL009092",0.571480041595827,10.3088299260548,"AAEL009092","0",0.140932913645183
"AAEL011475",1.18774987860679,17.1813832100913,"AAEL011475","0",0.56644722142623
"AAEL022189",0.0884580745511515,1.69638973466725,"AAEL022189","0",-0.0170423839941881
"AAEL019445",0.140626825535514,2.60983036102653,"AAEL019445","0",0.00086352908631316
"AAEL007004",0.0636856764905954,1.26141800782949,"AAEL007004","0",-0.416580440840237
"AAEL008655",1.2614079946309,14.3975641583297,"AAEL008655","0",2.02437534895503
"AAEL007169",0.854653224005949,12.1357111787734,"AAEL007169","0",0.64430689407699
"AAEL009024",1.14800990982246,13.9190952588082,"AAEL009024","0",-0.338049937071989
"AAEL006656",0.590947561045947,11.1787733797303,"AAEL006656","0",0.0797393294972302
"AAEL009822",0.877278815581007,15.4414963027403,"AAEL009822","0",0.599425815598306
"AAEL009681",0.274808029329801,5.17616354936929,"AAEL009681","0",0.453237739934417
"AAEL009545",0.0672030855335186,1.34841235319704,"AAEL009545","0",-0.0201119050754226
"AAEL019710",23.474258037267,92.1270117442366,"AAEL019710","0",-0.311854169766618
"AAEL003473",1.77062412629686,20.3131796433232,"AAEL003473","0",0.345800485818936
"AAEL012920",1.77281701713456,20.2261852979556,"AAEL012920","0",1.5627144463037
"AAEL019704",1.53210454525036,23.4014789038712,"AAEL019704","0",-0.0846804720198461
"AAEL012497",0.0724181654523126,1.43540669856459,"AAEL012497","0",-0.218577069957548
"AAEL004678",0.437244021279192,8.26446280991736,"AAEL004678","0",0.321624200552488
