"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pharaoh-ant-057361",2.69807623386133e-05,0.323554191107078,0.393,0.337,0.328841531383018,"12","Pharaoh-ant-05736"
"Pharaoh-ant-02950",3.03106868549093e-05,0.263248923306242,0.556,0.509,0.369426651387635,"12","Pharaoh-ant-02950"
"Pharaoh-ant-118471",3.50978464206887e-05,0.322326143282842,0.393,0.337,0.427772552175353,"12","Pharaoh-ant-11847"
"Pharaoh-ant-06434",4.12016310408458e-05,0.343304888248854,0.253,0.2,0.502165479125828,"12","Pharaoh-ant-06434"
"Pharaoh-ant-100181",4.2155966944217e-05,0.370609466161509,0.301,0.25,0.513796925116117,"12","Pharaoh-ant-10018"
"Pharaoh-ant-07971",5.39917190428059e-05,0.26693074005991,0.278,0.222,0.658051071693718,"12","Pharaoh-ant-07971"
"Pharaoh-ant-09153",6.5428563639971e-05,0.348446494774891,0.314,0.262,0.797443333643966,"12","Pharaoh-ant-09153"
"Pharaoh-ant-008091",7.25286294156618e-05,0.342932590110079,0.264,0.211,0.883978935318086,"12","Pharaoh-ant-00809"
"Pharaoh-ant-118852",7.59309535181084e-05,0.271945018559302,0.456,0.405,0.925446461478705,"12","Pharaoh-ant-11885"
"Pharaoh-ant-146141",7.98509150366406e-05,0.26334663553508,0.547,0.505,0.973222952466576,"12","Pharaoh-ant-14614"
"Pharaoh-ant-150461",9.28168313136222e-05,0.358152404804372,0.311,0.259,1,"12","Pharaoh-ant-15046"
"Pharaoh-ant-022712",0.000128909952202859,0.324811273311215,0.344,0.298,1,"12","Pharaoh-ant-02271"
"Pharaoh-ant-09842",0.00013374770758909,0.35873216502657,0.281,0.233,1,"12","Pharaoh-ant-09842"
"Pharaoh-ant-012001",0.000172172238392376,0.269811281808749,0.397,0.343,1,"12","Pharaoh-ant-01200"
"Pharaoh-ant-15995",0.000281856695474588,0.252213031958576,0.451,0.407,1,"12","Pharaoh-ant-15995"
"Pharaoh-ant-05119",0.000294481452939274,0.289836295464084,0.364,0.313,1,"12","Pharaoh-ant-05119"
"Pharaoh-ant-104241",0.000409995172338257,0.253874867785616,0.354,0.306,1,"12","Pharaoh-ant-10424"
"Pharaoh-ant-16991",0.000443915824311159,0.358859764791354,0.29,0.251,1,"12","Pharaoh-ant-16991"
"Pharaoh-ant-108211",0.000447661172358752,0.296237390892136,0.429,0.393,1,"12","Pharaoh-ant-10821"
"Pharaoh-ant-141011",0.00062443719966228,0.250675000804359,0.306,0.26,1,"12","Pharaoh-ant-14101"
"Pharaoh-ant-01509",0.000850224145902214,0.307524487631293,0.346,0.302,1,"12","Pharaoh-ant-01509"
"Pharaoh-ant-15197",0.00099317721904047,0.285483071578743,0.258,0.216,1,"12","Pharaoh-ant-15197"
"MPWPB.11491.78",0.00105481535195866,0.277914780008679,0.343,0.3,1,"12","MPWPB.11491.78"
"Pharaoh-ant-06917",0.00121255151424399,0.261545890188028,0.29,0.249,1,"12","Pharaoh-ant-06917"
"Pharaoh-ant-09506",0.00150129314725989,0.346151439694548,0.25,0.214,1,"12","Pharaoh-ant-09506"
"Pharaoh-ant-129413",0.00181235613322474,0.32483903578556,0.26,0.224,1,"12","Pharaoh-ant-12941"
"Pharaoh-ant-121602",0.00203382499232883,0.260921683201284,0.354,0.322,1,"12","Pharaoh-ant-12160"
"Pharaoh-ant-110691",0.00247957599424263,0.318114353508387,0.347,0.313,1,"12","Pharaoh-ant-11069"
"Pharaoh-ant-01473",0.00248187898375624,0.267340736908855,0.303,0.265,1,"12","Pharaoh-ant-01473"
"Pharaoh-ant-10587",0.00257977210450169,0.260260970830768,0.269,0.233,1,"12","Pharaoh-ant-10587"
"Pharaoh-ant-094131",0.00357563964595963,0.255784364988004,0.282,0.248,1,"12","Pharaoh-ant-09413"
"Pharaoh-ant-040201",0.00509924009163687,0.295891027565246,0.311,0.276,1,"12","Pharaoh-ant-04020"
"Pharaoh-ant-087751",0.00628147749895197,0.329392808818515,0.264,0.235,1,"12","Pharaoh-ant-08775"
"Pharaoh-ant-14496",0,2.34093469986782,0.599,0.098,0,"13","Pharaoh-ant-14496"
"Pharaoh-ant-083864",0,2.08007930594445,0.984,0.434,0,"13","Pharaoh-ant-08386"
"Pharaoh-ant-12874",0,2.01157695375307,0.337,0.035,0,"13","Pharaoh-ant-12874"
"Pharaoh-ant-042294",0,1.96603931938855,0.99,0.374,0,"13","Pharaoh-ant-04229"
"Pharaoh-ant-141353",1.32556181700507e-291,1.90280976100353,0.838,0.273,1.61559474256578e-287,"13","Pharaoh-ant-14135"
"Pharaoh-ant-133144",3.96306671015122e-289,1.95504749804866,0.764,0.223,4.8301857063323e-285,"13","Pharaoh-ant-13314"
"Pharaoh-ant-159253",3.80808877420388e-270,1.92847478175466,0.627,0.154,4.64129859799969e-266,"13","Pharaoh-ant-15925"
"Pharaoh-ant-087984",4.38705171895905e-265,1.74639882530267,0.917,0.362,5.34693863506729e-261,"13","Pharaoh-ant-08798"
"Pharaoh-ant-122804",1.82753159913804e-259,1.76055753245678,0.886,0.342,2.22739551302945e-255,"13","Pharaoh-ant-12280"
"Pharaoh-ant-220034",1.95064998628544e-258,1.96156696293751,0.6,0.145,2.3774522032847e-254,"13","Pharaoh-ant-22003"
"Pharaoh-ant-073703",8.55160175879268e-256,1.52208652342731,0.994,0.696,1.04226922236165e-251,"13","Pharaoh-ant-07370"
"Pharaoh-ant-167504",1.32305958464787e-254,1.78321088920188,0.886,0.371,1.61254502176883e-250,"13","Pharaoh-ant-16750"
"Pharaoh-ant-158332",2.57396318857687e-243,1.91148311415094,0.518,0.113,3.13714633423749e-239,"13","Pharaoh-ant-15833"
"Pharaoh-ant-103313",5.37410076854905e-240,1.78941991532946,0.485,0.1,6.54995401670758e-236,"13","Pharaoh-ant-10331"
"Pharaoh-ant-179364",1.72665480260189e-232,1.72390176166883,0.92,0.474,2.10444687341118e-228,"13","Pharaoh-ant-17936"
"Pharaoh-ant-051993",5.01845821792159e-223,1.53349935582164,0.952,0.607,6.11649687600283e-219,"13","Pharaoh-ant-05199"
"Pharaoh-ant-140443",2.63681634884872e-222,1.57158465942453,0.962,0.621,3.21375176597682e-218,"13","Pharaoh-ant-14044"
"Pharaoh-ant-116233",4.50942588490542e-220,1.68090680210051,0.798,0.292,5.49608826852272e-216,"13","Pharaoh-ant-11623"
"Pharaoh-ant-097934",2.41258080464528e-201,1.75954276726716,0.802,0.376,2.94045348470167e-197,"13","Pharaoh-ant-09793"
"Pharaoh-ant-181653",4.77482614318539e-199,1.5456960496691,0.78,0.308,5.81955810331435e-195,"13","Pharaoh-ant-18165"
"Pharaoh-ant-120514",1.39587604224405e-196,1.51925100227585,0.916,0.518,1.70129372028705e-192,"13","Pharaoh-ant-12051"
"Pharaoh-ant-050243",4.97567237112019e-195,1.61219289334517,0.518,0.129,6.06434948592129e-191,"13","Pharaoh-ant-05024"
"Pharaoh-ant-077093",8.1519377744486e-195,1.5984351700422,0.834,0.384,9.93558175949795e-191,"13","Pharaoh-ant-07709"
"Pharaoh-ant-108973",1.96821422289852e-190,1.59868052194447,0.863,0.446,2.39885949486872e-186,"13","Pharaoh-ant-10897"
"Pharaoh-ant-096243",2.60680875433875e-187,1.63181647882892,0.462,0.11,3.17717850978806e-183,"13","Pharaoh-ant-09624"
"Pharaoh-ant-139663",5.3686042572065e-180,1.64545458877925,0.834,0.463,6.54325486868328e-176,"13","Pharaoh-ant-13966"
"Pharaoh-ant-096274",3.18512183967688e-168,1.63329048491304,0.687,0.264,3.88202649819818e-164,"13","Pharaoh-ant-09627"
"Pharaoh-ant-015384",1.60636578769458e-162,1.48074734628579,0.751,0.323,1.95783862204215e-158,"13","Pharaoh-ant-01538"
"Pharaoh-ant-201793",1.80588719629973e-162,1.58008250806354,0.471,0.125,2.20101531485011e-158,"13","Pharaoh-ant-20179"
"Pharaoh-ant-096114",3.71736751972508e-162,1.23895327154451,0.869,0.452,4.53072753304093e-158,"13","Pharaoh-ant-09611"
"Pharaoh-ant-006683",1.69710190098439e-154,1.61730348181505,0.663,0.265,2.06842779691977e-150,"13","Pharaoh-ant-00668"
"Pharaoh-ant-001583",1.60880222363738e-153,1.32596886568111,0.841,0.427,1.96080815016923e-149,"13","Pharaoh-ant-00158"
"Pharaoh-ant-083032",1.64951278070263e-151,1.59202538367943,0.603,0.219,2.01042617712037e-147,"13","Pharaoh-ant-08303"
"Pharaoh-ant-179344",1.44132718443009e-142,1.24609761632742,0.889,0.537,1.75668957238339e-138,"13","Pharaoh-ant-17934"
"Pharaoh-ant-109043",8.65127511787334e-142,1.05986925227931,0.953,0.718,1.0544174113664e-137,"13","Pharaoh-ant-10904"
"Pharaoh-ant-12339",2.08983251856648e-138,1.50995303430799,0.35,0.082,2.54708787362883e-134,"13","Pharaoh-ant-12339"
"Pharaoh-ant-007814",1.23239535068527e-132,1.45576536994403,0.683,0.311,1.50204345341521e-128,"13","Pharaoh-ant-00781"
"Pharaoh-ant-076974",4.77823234414405e-129,1.34599660355703,0.745,0.358,5.82370958104277e-125,"13","Pharaoh-ant-07697"
"Pharaoh-ant-028864",1.0795370888552e-128,1.24615048529206,0.791,0.428,1.31573980389672e-124,"13","Pharaoh-ant-02886"
"Pharaoh-ant-032914",4.86026990254503e-127,1.29559942792602,0.506,0.168,5.92369695722188e-123,"13","Pharaoh-ant-03291"
"Pharaoh-ant-052853",2.69728891689491e-125,1.47875055705461,0.486,0.161,3.28745573191152e-121,"13","Pharaoh-ant-05285"
"Pharaoh-ant-095043",3.93332801222891e-123,1.24999370970446,0.758,0.395,4.79394018130459e-119,"13","Pharaoh-ant-09504"
"Pharaoh-ant-084001",2.4290377877007e-119,1.25196245417504,0.828,0.484,2.96051125564962e-115,"13","Pharaoh-ant-08400"
"Pharaoh-ant-141761",3.86479630797423e-113,1.41472511068235,0.326,0.084,4.710413740159e-109,"13","Pharaoh-ant-14176"
"Pharaoh-ant-097664",3.20170926514245e-112,1.37649025953167,0.539,0.207,3.90224325235562e-108,"13","Pharaoh-ant-09766"
"Pharaoh-ant-150563",3.61799034867099e-111,1.21719640302295,0.691,0.334,4.4096066369602e-107,"13","Pharaoh-ant-15056"
"Pharaoh-ant-174234",1.29820784149821e-110,1.25103105829279,0.499,0.176,1.58225571721802e-106,"13","Pharaoh-ant-17423"
"Pharaoh-ant-065541",3.74483482326573e-109,1.37514125899701,0.306,0.076,4.56420468259627e-105,"13","Pharaoh-ant-06554"
"Pharaoh-ant-031753",3.82289735492432e-109,0.817060081875156,0.98,0.877,4.65934729618176e-105,"13","Pharaoh-ant-03175"
"Pharaoh-ant-073633",1.63946051065726e-108,1.04681123543984,0.886,0.63,1.99817447038906e-104,"13","Pharaoh-ant-07363"
"Pharaoh-ant-052693",2.09290674368954e-108,1.35508285906772,0.643,0.307,2.55083473920881e-104,"13","Pharaoh-ant-05269"
"Pharaoh-ant-117284",1.82227243836121e-107,1.31487764878466,0.417,0.135,2.22098564787464e-103,"13","Pharaoh-ant-11728"
"Pharaoh-ant-103583",3.41507645375221e-107,1.4071600544771,0.356,0.101,4.1622951818332e-103,"13","Pharaoh-ant-10358"
"Pharaoh-ant-117693",1.81116300379225e-106,1.26587557868739,0.698,0.364,2.207445469022e-102,"13","Pharaoh-ant-11769"
"Pharaoh-ant-094906",3.43233622188413e-106,1.01522733309651,0.927,0.665,4.18333138723237e-102,"13","Pharaoh-ant-09490"
"Pharaoh-ant-09550",8.72375011876327e-98,1.25948800821975,0.307,0.083,1.06325066447487e-93,"13","Pharaoh-ant-09550"
"Pharaoh-ant-10766",9.51220082345991e-98,1.28805944950277,0.3,0.08,1.15934703636329e-93,"13","Pharaoh-ant-10766"
"Pharaoh-ant-016834",3.11133848864087e-97,1.09021955246033,0.725,0.377,3.79209934995549e-93,"13","Pharaoh-ant-01683"
"Pharaoh-ant-171153",5.37747659948151e-97,1.07284819025344,0.431,0.142,6.55406847944807e-93,"13","Pharaoh-ant-17115"
"Pharaoh-ant-077034",5.98416761366601e-96,1.29469795546669,0.531,0.226,7.29350348753613e-92,"13","Pharaoh-ant-07703"
"Pharaoh-ant-170993",2.10177902374103e-93,0.758960315463002,0.96,0.817,2.56164827413557e-89,"13","Pharaoh-ant-17099"
"Pharaoh-ant-029002",1.30943674470435e-90,1.5358602950535,0.45,0.182,1.59594150444566e-86,"13","Pharaoh-ant-02900"
"Pharaoh-ant-149703",8.84335543386641e-89,0.981093045697376,0.681,0.338,1.07782816027964e-84,"13","Pharaoh-ant-14970"
"Pharaoh-ant-053183",9.20984147751015e-85,1.1385383377419,0.536,0.237,1.12249547927894e-80,"13","Pharaoh-ant-05318"
"Pharaoh-ant-181673",2.47733560958814e-84,1.23391707403391,0.636,0.347,3.01937664096602e-80,"13","Pharaoh-ant-18167"
"Pharaoh-ant-171123",2.73438897563205e-84,1.0906877286311,0.646,0.339,3.33267328350034e-80,"13","Pharaoh-ant-17112"
"Pharaoh-ant-136703",3.93099296566692e-84,1.17455839280883,0.653,0.366,4.79109422655484e-80,"13","Pharaoh-ant-13670"
"Pharaoh-ant-063402",8.00015176310344e-82,1.15330682203547,0.25,0.065,9.75058496887048e-78,"13","Pharaoh-ant-06340"
"Pharaoh-ant-080505",9.27456202473925e-82,0.816066571479994,0.633,0.302,1.13038361957522e-77,"13","Pharaoh-ant-08050"
"Pharaoh-ant-138323",3.81318685699418e-79,1.02046817650609,0.733,0.453,4.6475121413045e-75,"13","Pharaoh-ant-13832"
"Pharaoh-ant-14497",1.19944831999445e-78,1.16200955346435,0.307,0.096,1.46188761240923e-74,"13","Pharaoh-ant-14497"
"Pharaoh-ant-075443",7.53005816242471e-77,1.26723701830206,0.424,0.174,9.17763488836324e-73,"13","Pharaoh-ant-07544"
"Pharaoh-ant-08745",6.65145520363907e-75,1.05947345454097,0.265,0.076,8.1067936021953e-71,"13","Pharaoh-ant-08745"
"Pharaoh-ant-000714",9.30380586353192e-75,0.976655978933804,0.63,0.321,1.13394785864727e-70,"13","Pharaoh-ant-00071"
"Pharaoh-ant-131611",2.02584700487272e-71,1.04163363738433,0.714,0.471,2.46910232953887e-67,"13","Pharaoh-ant-13161"
"Pharaoh-ant-183653",2.05997692130043e-71,1.11753323368124,0.461,0.201,2.51069987168096e-67,"13","Pharaoh-ant-18365"
"Pharaoh-ant-033273",2.49121918359437e-70,0.984623770436763,0.745,0.51,3.03629794096482e-66,"13","Pharaoh-ant-03327"
"Pharaoh-ant-179375",3.96970059515143e-70,0.915908649223482,0.799,0.567,4.83827108537057e-66,"13","Pharaoh-ant-17937"
"Pharaoh-ant-068324",8.31385019309867e-70,1.05925162866992,0.514,0.247,1.01329206153487e-65,"13","Pharaoh-ant-06832"
"Pharaoh-ant-170702",1.48124862111946e-69,0.533463308299894,0.993,0.95,1.8053458194204e-65,"13","Pharaoh-ant-17070"
"Pharaoh-ant-149192",3.48054989835397e-68,1.14217345163441,0.531,0.263,4.24209421611381e-64,"13","Pharaoh-ant-14919"
"Pharaoh-ant-096964",4.01610313040856e-65,0.813203634685619,0.767,0.488,4.89482649534195e-61,"13","Pharaoh-ant-09696"
"Pharaoh-ant-181693",5.32844645480698e-65,1.17511403640021,0.37,0.146,6.49431053911875e-61,"13","Pharaoh-ant-18169"
"Pharaoh-ant-181794",6.09904152692593e-65,0.668181187808345,0.881,0.625,7.43351181301732e-61,"13","Pharaoh-ant-18179"
"Pharaoh-ant-183596",6.29525899140254e-65,0.948798164575626,0.73,0.463,7.67266165872142e-61,"13","Pharaoh-ant-18359"
"Pharaoh-ant-130054",8.24530292958568e-64,0.811173101937673,0.616,0.331,1.0049375210579e-59,"13","Pharaoh-ant-13005"
"Pharaoh-ant-150933",7.50061542827878e-63,0.863520881424662,0.751,0.517,9.14175008398618e-59,"13","Pharaoh-ant-15093"
"Pharaoh-ant-137152",1.0204410276043e-62,0.890822917058864,0.804,0.611,1.24371352444412e-58,"13","Pharaoh-ant-13715"
"Pharaoh-ant-005853",8.94817785885987e-62,0.957912976391215,0.686,0.427,1.09060391743784e-57,"13","Pharaoh-ant-00585"
"Pharaoh-ant-006363",4.42034707592115e-61,1.00433620460897,0.38,0.153,5.3875190161327e-57,"13","Pharaoh-ant-00636"
"Pharaoh-ant-152233",9.09512089874554e-61,0.934744292420155,0.619,0.362,1.10851333513911e-56,"13","Pharaoh-ant-15223"
"Pharaoh-ant-078644",1.35946214177692e-60,0.997888759960856,0.478,0.224,1.65691245839771e-56,"13","Pharaoh-ant-07864"
"Pharaoh-ant-005914",1.4362065892211e-59,0.925579915650154,0.687,0.445,1.75044859094268e-55,"13","Pharaoh-ant-00591"
"Pharaoh-ant-053152",5.89682726901923e-59,0.889283522015575,0.683,0.423,7.18705307548063e-55,"13","Pharaoh-ant-05315"
"Pharaoh-ant-056433",2.37478637043244e-57,0.931414283905901,0.398,0.171,2.89438962828305e-53,"13","Pharaoh-ant-05643"
"Pharaoh-ant-093803",3.28648389049017e-55,0.966983064515888,0.313,0.12,4.00556656572942e-51,"13","Pharaoh-ant-09380"
"Pharaoh-ant-060093",1.52442273986862e-54,1.13304276792375,0.346,0.144,1.85796643535188e-50,"13","Pharaoh-ant-06009"
"Pharaoh-ant-169422",2.17892071883852e-53,0.965858275892771,0.275,0.099,2.65566857212038e-49,"13","Pharaoh-ant-16942"
"Pharaoh-ant-03914",5.06819493480405e-53,1.1479396824017,0.307,0.123,6.17711598653917e-49,"13","Pharaoh-ant-03914"
"Pharaoh-ant-139013",5.13688686234212e-53,0.762793084815831,0.788,0.597,6.26083770782257e-49,"13","Pharaoh-ant-13901"
"Pharaoh-ant-18321",1.13825139011575e-51,0.964816425857878,0.26,0.093,1.38730079427307e-47,"13","Pharaoh-ant-18321"
"Pharaoh-ant-01381",1.82481474182733e-51,1.11538038325016,0.381,0.177,2.22408420733916e-47,"13","Pharaoh-ant-01381"
"Pharaoh-ant-012534",1.86063016399158e-51,1.06020094922723,0.376,0.171,2.26773604387293e-47,"13","Pharaoh-ant-01253"
"Pharaoh-ant-050211",2.01440901393865e-51,0.925208782688212,0.61,0.38,2.45516170618842e-47,"13","Pharaoh-ant-05021"
"Pharaoh-ant-012344",9.43298934465731e-51,0.725270021570287,0.62,0.371,1.14969274132683e-46,"13","Pharaoh-ant-01234"
"Pharaoh-ant-122362",9.51768788411187e-51,0.838209548390735,0.351,0.147,1.16001579931555e-46,"13","Pharaoh-ant-12236"
"Pharaoh-ant-076544",5.51966310821373e-50,0.92539023529314,0.609,0.384,6.72736539629089e-46,"13","Pharaoh-ant-07654"
"Pharaoh-ant-129102",1.36630684599876e-49,0.771393092624614,0.579,0.333,1.66525478390328e-45,"13","Pharaoh-ant-12910"
"Pharaoh-ant-074931",5.05304281499789e-49,1.01418017436712,0.368,0.168,6.15864858291943e-45,"13","Pharaoh-ant-07493"
"Pharaoh-ant-134713",2.29856845782538e-48,0.670443570728762,0.828,0.654,2.80149523639758e-44,"13","Pharaoh-ant-13471"
"Pharaoh-ant-159452",1.65849768181175e-47,0.995634919700607,0.374,0.178,2.02137697459216e-43,"13","Pharaoh-ant-15945"
"Pharaoh-ant-012892",2.63789595544657e-47,0.771300583007822,0.686,0.463,3.21506759049828e-43,"13","Pharaoh-ant-01289"
"Pharaoh-ant-149753",3.87638960719507e-47,0.818927018325484,0.454,0.229,4.72454365324935e-43,"13","Pharaoh-ant-14975"
"Pharaoh-ant-11558",1.53138109352336e-46,1.17337885255996,0.276,0.111,1.86644727678627e-42,"13","Pharaoh-ant-11558"
"Pharaoh-ant-170953",5.4828513132203e-46,0.769775050880079,0.344,0.146,6.6824991805529e-42,"13","Pharaoh-ant-17095"
"Pharaoh-ant-142361",7.46051087219372e-46,0.884625605981229,0.371,0.172,9.09287065102971e-42,"13","Pharaoh-ant-14236"
"Pharaoh-ant-021283",1.15685444504138e-45,0.935626086342369,0.432,0.224,1.40997419761644e-41,"13","Pharaoh-ant-02128"
"Pharaoh-ant-064684",1.92794066451173e-45,0.892004358413698,0.511,0.292,2.3497740819069e-41,"13","Pharaoh-ant-06468"
"Pharaoh-ant-172143",1.93719230152663e-45,0.881211672119727,0.432,0.219,2.36104997710065e-41,"13","Pharaoh-ant-17214"
"MPWPB.11181.52",3.98062836252508e-45,0.908632889397741,0.494,0.28,4.85158984824557e-41,"13","MPWPB.11181.5"
"Pharaoh-ant-128483",9.48982523467694e-44,0.801126460172628,0.708,0.515,1.15661989960243e-39,"13","Pharaoh-ant-12848"
"Pharaoh-ant-059592",1.16106797402664e-43,0.731797127019756,0.781,0.61,1.41510964674367e-39,"13","Pharaoh-ant-05959"
"Pharaoh-ant-028693",1.04102886582848e-42,0.757974285535444,0.643,0.425,1.26880598167175e-38,"13","Pharaoh-ant-02869"
"Pharaoh-ant-051632",4.04339723270446e-41,0.529644761423266,0.94,0.814,4.9280925472202e-37,"13","Pharaoh-ant-05163"
"Pharaoh-ant-063282",4.34129716744797e-41,0.826905967569203,0.612,0.409,5.29117298768558e-37,"13","Pharaoh-ant-06328"
"Pharaoh-ant-07765",1.71698863019086e-40,0.886541784960291,0.257,0.104,2.09266574247663e-36,"13","Pharaoh-ant-07765"
"Pharaoh-ant-063502",1.97864616622117e-40,0.739854506068111,0.612,0.401,2.41157394739036e-36,"13","Pharaoh-ant-06350"
"Pharaoh-ant-138022",2.56499234008269e-39,1.16413319257134,0.312,0.143,3.12621266409279e-35,"13","Pharaoh-ant-13802"
"Pharaoh-ant-032942",2.00166169964765e-38,0.873336248207191,0.284,0.125,2.43962527953055e-34,"13","Pharaoh-ant-03294"
"Pharaoh-ant-151993",2.58821733979489e-38,0.805861800158258,0.475,0.278,3.15451929374201e-34,"13","Pharaoh-ant-15199"
"Pharaoh-ant-133493",1.18078146638024e-37,0.376565019083507,0.994,0.945,1.43913645122423e-33,"13","Pharaoh-ant-13349"
"Pharaoh-ant-167494",2.03891108658878e-37,0.695740253354273,0.637,0.428,2.4850248323344e-33,"13","Pharaoh-ant-16749"
"Pharaoh-ant-073691",5.340152427853e-37,0.660450033882754,0.727,0.542,6.50857777906723e-33,"13","Pharaoh-ant-07369"
"Pharaoh-ant-095231",6.35348939348937e-37,0.765539288009677,0.535,0.336,7.74363287278484e-33,"13","Pharaoh-ant-09523"
"Pharaoh-ant-007003",1.67008156917771e-36,0.799192756693082,0.583,0.403,2.03549541651379e-32,"13","Pharaoh-ant-00700"
"Pharaoh-ant-100232",1.8393337128246e-36,0.866613075725077,0.252,0.104,2.24177992919063e-32,"13","Pharaoh-ant-10023"
"Pharaoh-ant-063992",2.41520399375132e-36,0.563714059449846,0.788,0.619,2.94365062758411e-32,"13","Pharaoh-ant-06399"
"Pharaoh-ant-000652",2.9027495849934e-36,0.78331995394216,0.583,0.39,3.53787119418995e-32,"13","Pharaoh-ant-00065"
"Pharaoh-ant-091181",5.64013480448231e-36,0.869826099493593,0.341,0.171,6.87419629970304e-32,"13","Pharaoh-ant-09118"
"Pharaoh-ant-142201",1.71944712941218e-35,0.859288052164439,0.422,0.238,2.09566216132756e-31,"13","Pharaoh-ant-14220"
"Pharaoh-ant-123483",4.90681633471399e-35,0.641453095489692,0.758,0.599,5.98042774874941e-31,"13","Pharaoh-ant-12348"
"Pharaoh-ant-073463",1.98645547461577e-34,0.649224526754983,0.626,0.432,2.4210919324617e-30,"13","Pharaoh-ant-07346"
"Pharaoh-ant-100993",6.08465972380074e-34,0.739127562139714,0.292,0.133,7.41598327136834e-30,"13","Pharaoh-ant-10099"
"Pharaoh-ant-025852",1.24785366818233e-33,0.663815089883235,0.606,0.419,1.52088405078062e-29,"13","Pharaoh-ant-02585"
"Pharaoh-ant-097184",2.25177858052165e-33,0.890713054194659,0.536,0.352,2.74446773393979e-29,"13","Pharaoh-ant-09718"
"Pharaoh-ant-138583",3.35992132335297e-33,0.671055538820926,0.706,0.549,4.09507210890259e-29,"13","Pharaoh-ant-13858"
"Pharaoh-ant-075223",3.85396308484236e-32,0.814189270355945,0.354,0.189,4.69721020780586e-28,"13","Pharaoh-ant-07522"
"Pharaoh-ant-169632",1.12554321866604e-31,0.598622716487512,0.757,0.6,1.37181207491017e-27,"13","Pharaoh-ant-16963"
"Pharaoh-ant-076003",3.50373352397522e-31,0.507681844463855,0.787,0.65,4.27035041902099e-27,"13","Pharaoh-ant-07600"
"Pharaoh-ant-01337",6.76393795277438e-31,0.833513226235237,0.349,0.187,8.24388757684141e-27,"13","Pharaoh-ant-01337"
"Pharaoh-ant-066942",8.61151666336764e-30,0.563663829666685,0.781,0.657,1.04957165093125e-25,"13","Pharaoh-ant-06694"
"Pharaoh-ant-121743",1.09593341793511e-29,0.769410168780997,0.364,0.203,1.33572364977931e-25,"13","Pharaoh-ant-12174"
"Pharaoh-ant-167863",1.78145642181592e-29,0.741980077027225,0.452,0.282,2.17123908690924e-25,"13","Pharaoh-ant-16786"
"Pharaoh-ant-068723",2.42077499005842e-29,0.663369720654712,0.576,0.399,2.9504405578832e-25,"13","Pharaoh-ant-06872"
"Pharaoh-ant-094263",7.84171770979891e-29,0.646744043776367,0.57,0.396,9.55748554470291e-25,"13","Pharaoh-ant-09426"
"Pharaoh-ant-098062",2.37194531726075e-28,0.381833308659598,0.96,0.876,2.89092695267741e-24,"13","Pharaoh-ant-09806"
"Pharaoh-ant-064141",1.5689297381605e-27,0.641986322030562,0.609,0.44,1.91221156487002e-23,"13","Pharaoh-ant-06414"
"Pharaoh-ant-166023",4.08872204790366e-27,0.443852655298936,0.903,0.789,4.98333443198498e-23,"13","Pharaoh-ant-16602"
"Pharaoh-ant-170823",6.50040141534594e-27,0.635382136633291,0.556,0.388,7.92268924502363e-23,"13","Pharaoh-ant-17082"
"Pharaoh-ant-015003",1.68382911859414e-26,0.640854081456602,0.633,0.472,2.05225092974254e-22,"13","Pharaoh-ant-01500"
"Pharaoh-ant-068432",3.39803649458499e-26,0.686365862039239,0.424,0.262,4.14152687960018e-22,"13","Pharaoh-ant-06843"
"MPWPB.11491.781",4.04163086319601e-26,0.707998102564325,0.459,0.297,4.9259396960633e-22,"13","MPWPB.11491.78"
"Pharaoh-ant-107642",4.33741626277167e-26,0.761226407829578,0.337,0.188,5.28644294106611e-22,"13","Pharaoh-ant-10764"
"Pharaoh-ant-100213",4.70237392258262e-26,0.617589074261027,0.351,0.193,5.7312533368437e-22,"13","Pharaoh-ant-10021"
"Pharaoh-ant-140652",5.51883655339008e-26,0.691086854977087,0.421,0.263,6.72635799127183e-22,"13","Pharaoh-ant-14065"
"Pharaoh-ant-111143",1.04124293640022e-25,0.685999363912979,0.448,0.287,1.26906689088458e-21,"13","Pharaoh-ant-11114"
"Pharaoh-ant-140793",3.42578979164218e-25,0.547384502837413,0.651,0.502,4.17535259805349e-21,"13","Pharaoh-ant-14079"
"Pharaoh-ant-057703",3.52309460482581e-25,0.500002777994997,0.718,0.555,4.29394770436169e-21,"13","Pharaoh-ant-05770"
"Pharaoh-ant-021014",5.85588262120552e-25,0.46907471487712,0.716,0.534,7.13714973872528e-21,"13","Pharaoh-ant-02101"
"Pharaoh-ant-020732",2.59365357425975e-24,0.601177191195563,0.395,0.234,3.16114497630778e-20,"13","Pharaoh-ant-02073"
"Pharaoh-ant-084252",3.43159205004008e-24,0.517042605172461,0.698,0.542,4.18242439058885e-20,"13","Pharaoh-ant-08425"
"Pharaoh-ant-135534",3.52910669399639e-24,0.69502989853296,0.405,0.249,4.30127523864279e-20,"13","Pharaoh-ant-13553"
"Pharaoh-ant-050682",4.26335720989398e-24,0.714955404069893,0.38,0.231,5.19617976741879e-20,"13","Pharaoh-ant-05068"
"Pharaoh-ant-080632",5.20441599712774e-24,0.643350151723084,0.293,0.155,6.34314221729929e-20,"13","Pharaoh-ant-08063"
