p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.19200529132029e-09,0.456592419018568,0.831,0.598,4.99477430460813e-05,21,AAEL018234
4.454989449946e-09,0.422161620138171,0.877,0.638,5.30811992961066e-05,21,AAEL008055
5.01846066587917e-09,0.479523846008717,0.292,0.093,5.97949588339503e-05,21,AAEL024541
1.07201470562302e-08,0.483905292395881,0.831,0.551,0.000127730552174983,21,AAEL007278
1.19873838749082e-08,0.470621404927656,0.692,0.459,0.000142829678869531,21,AAEL009515
1.8046554320113e-08,0.314144831873526,0.954,0.806,0.000215024694724147,21,AAEL002410
2.04038607073733e-08,0.48351360743537,0.754,0.492,0.000243112000328352,21,AAEL024112
2.19584176916768e-08,0.394533724418293,0.815,0.622,0.000261634546796329,21,AAEL002642
3.69327188007798e-08,0.517626984392508,0.554,0.294,0.000440053344511292,21,AAEL001240
4.00844214682546e-08,0.544102376583648,0.277,0.091,0.000477605881794254,21,AAEL008847
4.93455245120922e-08,0.482454749028351,0.646,0.336,0.000587951924561578,21,AAEL002583
5.12381316049111e-08,0.486431519644055,0.323,0.117,0.000610502338072516,21,AAEL024025
6.9668872465138e-08,0.40035786463966,0.831,0.62,0.000830104615422119,21,AAEL020702
6.99334553244173e-08,0.491660745781554,0.415,0.172,0.000833257120190432,21,AAEL013209
8.02060114072279e-08,0.507196261542544,0.585,0.308,0.000955654625917121,21,AAEL013776
9.66587324092819e-08,0.303058574785726,0.938,0.771,0.00115168879665659,21,AAEL019977
1.09876287692128e-07,0.419689794727556,0.938,0.647,0.00130917596785171,21,AAEL022782
1.39428597111843e-07,0.529346169494156,0.554,0.308,0.00166129173458762,21,AAEL006947
2.22915853064884e-07,0.472953940090964,0.431,0.19,0.0026560423892681,21,AAEL019489
2.41138450882049e-07,0.427630235600998,0.262,0.088,0.00287316464225961,21,AAEL011716
5.13523840375419e-07,0.495027347200848,0.538,0.302,0.00611863655807312,21,AAEL019744
5.27567955991193e-07,0.347138730013564,0.908,0.714,0.00628597219563506,21,AAEL004217
7.93446886266862e-07,0.394958196331448,0.785,0.585,0.00945391964986966,21,AAEL000243
9.96844237554074e-07,0.437394348328303,0.723,0.482,0.0118773990904568,21,AAEL005649
1.01062042553504e-06,0.37095429590271,0.862,0.658,0.01204154237025,21,AAEL001503
1.26571676763141e-06,0.450374905649979,0.631,0.376,0.0150810152863283,21,AAEL000324
1.30239489543528e-06,0.366722960748584,0.785,0.614,0.0155180351791113,21,AAEL021679
1.41712173164909e-06,0.469002915695683,0.554,0.314,0.0168850054325989,21,AAEL018036
1.84684546438644e-06,0.358909034771684,0.877,0.671,0.0220051637081645,21,AAEL019464
2.19936569429692e-06,0.315719375500833,0.8,0.679,0.0262054422475478,21,AAEL011142
2.85028977269533e-06,0.334371130740899,0.908,0.7,0.0339612026416648,21,AAEL004478
3.46049038365458e-06,0.38154625123382,0.785,0.555,0.0412317429212443,21,AAEL001894
5.11351928080153e-06,0.297963634130629,0.831,0.695,0.0609275822307503,21,AAEL004269
7.09397958294975e-06,0.441022003002392,0.523,0.299,0.0845247667308462,21,AAEL007559
7.10806453190661e-06,0.415945610534974,0.585,0.367,0.0846925888976672,21,AAEL006675
7.38968981802971e-06,0.32746207479147,0.892,0.688,0.088048154181824,21,AAEL013424
7.68507046489948e-06,0.314093417932936,0.985,0.778,0.0915676145892774,21,AAEL021100
9.34614058932937e-06,0.292290514981962,0.815,0.683,0.111359265121859,21,AAEL019746
9.40820647849301e-06,0.314854884478732,0.862,0.681,0.112098780191244,21,AAEL015394
1.00333568381935e-05,0.30453908330959,0.785,0.653,0.119547446727076,21,AAEL010433
1.01012716827957e-05,0.450284240121258,0.415,0.213,0.120356652100511,21,AAEL018333
1.08336633500019e-05,0.315381464563403,0.738,0.6,0.129083098815273,21,AAEL019721
1.20704159252769e-05,0.374072059486887,0.738,0.514,0.143819005749674,21,AAEL019966
1.2084931377374e-05,0.345421306243924,0.923,0.679,0.143991957361411,21,AAEL019572
1.33485439986612e-05,0.407647296054116,0.677,0.441,0.159047901744048,21,AAEL021419
1.77148351115621e-05,0.287632075719646,0.723,0.629,0.211072260354262,21,AAEL011575
1.77339420340848e-05,0.311944020512893,0.815,0.643,0.211299919336121,21,AAEL019867
1.77961696640778e-05,0.298311535150607,0.954,0.766,0.212041361547488,21,AAEL009327
2.08535960041508e-05,0.288000765744851,0.846,0.702,0.248470596389457,21,AAEL019638
2.37179572913024e-05,0.477755539541937,0.369,0.198,0.282599461125868,21,AAEL014092
2.42388422761856e-05,0.330156279403181,0.862,0.642,0.288805805720751,21,AAEL026260
2.85523147103398e-05,0.411224065105625,0.308,0.144,0.340200829773699,21,AAEL007707
2.99899746243309e-05,0.376386421559763,0.908,0.63,0.357330547648902,21,AAEL019970
3.64184300625933e-05,0.399834006818015,0.431,0.24,0.433925594195799,21,AAEL024269
4.17086318386462e-05,0.33144356050853,0.662,0.538,0.496958348357469,21,AAEL013713
4.17214708775813e-05,0.41234407898577,0.462,0.257,0.497111325506381,21,AAEL007105
4.21146696410928e-05,0.391569495457986,0.646,0.43,0.50179628877362,21,AAEL011680
4.32763214349298e-05,0.386138035850099,0.323,0.155,0.515637369897188,21,AAEL000840
5.02943282235705e-05,0.320631615505804,0.738,0.569,0.599256920783842,21,AAEL004488
5.25205939969863e-05,0.261923840204376,0.831,0.71,0.625782877474091,21,AAEL018153
5.33822947599944e-05,0.40739402732629,0.508,0.325,0.636050042065333,21,AAEL023046
5.60829882748322e-05,0.357041845153624,0.6,0.413,0.668228805294626,21,AAEL019484
6.27192576589668e-05,0.314984336719171,0.692,0.529,0.74729995500659,21,AAEL026903
7.9275403114883e-05,0.265865054479582,0.862,0.713,0.944566428113831,21,AAEL006948
8.00475780962336e-05,0.350897164178455,0.292,0.131,0.953766893016624,21,AAEL012139
8.39613677776931e-05,0.251833481123594,0.938,0.793,1,21,AAEL001227
0.000104140950399818,0.376204859138678,0.492,0.325,1,21,AAEL027774
0.000110976707493752,0.323248206100238,0.754,0.566,1,21,AAEL002745
0.000127209236106705,0.38304468349313,0.477,0.295,1,21,AAEL019765
0.000161047418822956,0.426832284515108,0.431,0.278,1,21,AAEL001167
0.000167225553083381,0.287626104067126,0.723,0.598,1,21,AAEL005305
0.000185976791846472,0.406280113142796,0.462,0.3,1,21,AAEL023547
0.000204170963801792,0.366674437148211,0.523,0.347,1,21,AAEL000266
0.000245097476034032,0.357998031313972,0.262,0.124,1,21,AAEL008902
0.000258749906255843,0.369088978025607,0.477,0.33,1,21,AAEL004500
0.000292729159760993,0.340490593525716,0.646,0.492,1,21,AAEL026410
0.000307164166614098,0.326056626694196,0.569,0.396,1,21,AAEL019473
0.00031949398401594,0.304797307877377,0.754,0.548,1,21,AAEL012412
0.000423564292597724,0.363684177570845,0.446,0.28,1,21,AAEL022542
0.000448402559290769,0.346921756799046,0.385,0.226,1,21,AAEL020749
0.000571996384967942,0.331908249046169,0.538,0.381,1,21,AAEL025353
0.000595407650262122,0.334268074866678,0.508,0.337,1,21,AAEL005204
0.00061824310847463,0.370297748246011,0.308,0.171,1,21,AAEL008028
0.000708639244290969,0.280147934629678,0.738,0.582,1,21,AAEL023141
0.000721480536247896,0.331604082154761,0.4,0.247,1,21,AAEL008832
0.000778977487717981,0.313482710603303,0.615,0.474,1,21,AAEL021432
0.000860144754558523,0.331081171990633,0.523,0.349,1,21,AAEL023839
0.000970925052593904,0.329237909091613,0.308,0.163,1,21,AAEL019804
0.00105083118628464,0.308745284051501,0.631,0.46,1,21,AAEL005971
0.00119188821159982,0.293703814455212,0.585,0.453,1,21,AAEL013251
0.00122742493372882,0.277101314871017,0.677,0.519,1,21,AAEL000993
0.0012526676789268,0.328712937667168,0.446,0.322,1,21,AAEL027444
0.00172874577771826,0.30233408864038,0.6,0.447,1,21,AAEL012384
0.00177977703253165,0.316527087126689,0.508,0.362,1,21,AAEL018146
0.00198968431577174,0.325653406457187,0.4,0.268,1,21,AAEL006721
0.00228665164891975,0.295698072177461,0.492,0.352,1,21,AAEL005097
0.00244888349421329,0.293934400287083,0.446,0.326,1,21,AAEL019827
0.00270920639993947,0.291120796238659,0.585,0.411,1,21,AAEL001207
0.00454629217852313,0.271228671659459,0.523,0.374,1,21,AAEL019716
0.00510401383340049,0.299327279816992,0.369,0.252,1,21,AAEL001918
0.00564857835904363,0.300543091956596,0.354,0.237,1,21,AAEL008389
0.00618006557942393,0.300542927685173,0.308,0.198,1,21,AAEL019527
0.0064191060404663,0.278688313813367,0.446,0.322,1,21,AAEL014825
0.00736741782454487,0.265451528533492,0.508,0.39,1,21,AAEL002827
0.00763229643605012,0.257546339063397,0.615,0.479,1,21,AAEL001010
0.00788982197796833,0.25089572730312,0.523,0.407,1,21,AAEL024330
0.00808449121588956,0.261267031968755,0.477,0.376,1,21,AAEL001582
0.00959821413589781,0.283444516717484,0.308,0.212,1,21,AAEL005285
3.5148462824146e-88,1.03688612516505,0.719,0.068,4.18793934549699e-84,22,AAEL002974
1.88613190082159e-66,0.513866101947008,0.375,0.024,2.24732615982892e-62,22,AAEL021015
3.70693757607225e-63,0.88414532385537,0.625,0.069,4.41681612189008e-59,22,AAEL004883
9.59356179898646e-53,0.90853353139992,0.641,0.086,1.14307288834924e-48,22,AAEL003958
1.27554777273683e-47,1.16178580780761,0.984,0.272,1.51981517121593e-43,22,AAEL005256
6.09635594784944e-41,0.404642983277244,0.281,0.022,7.2638081118626e-37,22,AAEL022976
1.90573153751435e-39,0.470663263545837,0.344,0.033,2.27067912694834e-35,22,AAEL012217
6.51525317939682e-39,1.39925934760134,0.703,0.177,7.76292416325131e-35,22,AAEL021724
3.33127091455164e-36,0.554186413193775,0.359,0.04,3.96920929468828e-32,22,AAEL011905
1.74077003086938e-34,0.488717794816733,1,0.864,2.07412749178087e-30,22,AAEL000704
4.63509396846609e-32,0.743775283335251,0.625,0.125,5.52271446342735e-28,22,AAEL022373
1.23390121473539e-31,0.41314177340925,0.25,0.022,1.47019329735722e-27,22,AAEL022207
3.29954129450667e-31,0.353264940573037,0.984,0.955,3.9314034524047e-27,22,AAEL014343
1.09500748506873e-29,0.808103158326502,0.672,0.156,1.30470141845939e-25,22,AAEL011837
1.73317722470068e-29,0.348112277577143,1,0.974,2.06508066323086e-25,22,AAEL000729
4.87618407663561e-29,0.579058562028786,1,0.813,5.80997332731133e-25,22,AAEL014965
2.10115591613886e-28,0.36499771510644,1,0.906,2.50352727407945e-24,22,AAEL023266
2.67780244562432e-28,0.402833362644527,0.266,0.028,3.19060161396138e-24,22,AAEL026826
2.80713476071406e-28,0.585001790285186,1,0.865,3.3447010673908e-24,22,AAEL024283
3.08940277130991e-28,0.653223383141104,1,0.733,3.68102340201576e-24,22,AAEL019588
4.5750768843098e-27,0.777967955024407,0.609,0.137,5.45120410765513e-23,22,AAEL009112
5.66613767275601e-27,0.732339441047253,1,0.604,6.75120303708878e-23,22,AAEL005131
2.422229528068e-26,0.5833804439239,0.297,0.038,2.88608648269302e-22,22,AAEL019912
3.79792218156131e-26,0.336333558724987,0.266,0.029,4.5252242793303e-22,22,AAEL012397
6.17458524676068e-26,0.650096003882159,0.438,0.078,7.35701832151535e-22,22,AAEL019808
8.03205655500698e-26,0.349190357039426,0.25,0.027,9.57019538529082e-22,22,AAEL022822
1.11611610949621e-24,0.669680933432594,0.656,0.16,1.32985234446474e-20,22,AAEL022268
1.22828660748089e-24,0.769101014009222,0.984,0.627,1.46350349281348e-20,22,AAEL020087
1.53009147902903e-24,0.480045962938779,0.359,0.055,1.82310399726308e-20,22,AAEL002192
2.40779780437852e-24,0.435778626598534,0.359,0.055,2.868891083917e-20,22,AAEL011924
2.71223189664112e-24,0.68076148948918,0.719,0.187,3.23162430484789e-20,22,AAEL007865
3.70307164226673e-24,0.730038935728296,0.703,0.195,4.4122098617608e-20,22,AAEL025908
4.7778062073486e-24,0.631778189121126,0.391,0.068,5.69275609605585e-20,22,AAEL003131
1.7362878641943e-23,0.659866192264772,0.734,0.196,2.06878699018751e-19,22,AAEL000251
2.13693988179095e-23,0.807181533356575,0.828,0.277,2.54616386915392e-19,22,AAEL008443
3.93063718340958e-23,0.698247552006309,0.578,0.14,4.68335420403252e-19,22,AAEL009043
4.18767931084147e-23,0.704939640121898,0.703,0.191,4.98961989886761e-19,22,AAEL000424
4.89906789997939e-23,0.357974035895964,1,0.938,5.83723940282544e-19,22,AAEL019844
6.76500964591254e-23,0.550950144718523,0.547,0.119,8.06050899310479e-19,22,AAEL002499
8.01937256221982e-23,0.5146309993496,0.453,0.087,9.55508240788492e-19,22,AAEL000278
8.8603084399272e-23,0.313252311218443,0.281,0.037,1.05570575061733e-18,22,AAEL019408
1.14768366757239e-22,0.412818574995412,1,0.854,1.36746508991251e-18,22,AAEL003953
1.22578922754475e-22,0.653341920233216,0.688,0.177,1.46052786461957e-18,22,AAEL022771
1.42824798158744e-22,0.546146189712871,0.578,0.128,1.70175747006144e-18,22,AAEL003277
1.51312032494062e-22,0.589796918309452,0.547,0.123,1.80288286716675e-18,22,AAEL028119
2.24410788081789e-22,0.459816302116249,0.406,0.073,2.67385453999452e-18,22,AAEL011293
2.91408571805155e-22,0.592716406172657,0.531,0.119,3.47213313305842e-18,22,AAEL024425
3.35989575119894e-22,0.612285007417566,0.984,0.667,4.00331578755354e-18,22,AAEL012262
5.2231971640972e-22,0.548568810132744,0.453,0.091,6.22343942102181e-18,22,AAEL024541
6.25663607485217e-22,0.602448064098247,1,0.674,7.45478188318636e-18,22,AAEL015314
8.85740096780952e-22,0.693848805464428,0.266,0.037,1.0553593253145e-17,22,AAEL019872
9.5929211634424e-22,0.627197968483409,1,0.682,1.14299655662416e-17,22,AAEL019746
1.96420300358165e-21,0.725058271513711,0.828,0.271,2.34034787876753e-17,22,AAEL019830
5.92560468436907e-21,0.741639829493275,0.859,0.322,7.06035798142575e-17,22,AAEL027774
1.23356691845797e-20,0.377049782317076,0.328,0.053,1.46979498334267e-16,22,AAEL005142
1.55005758155641e-20,0.391607864884316,1,0.864,1.84689360842447e-16,22,AAEL019771
2.08746079068644e-20,0.763700332400647,0.906,0.359,2.48720953210289e-16,22,AAEL018146
2.373351047332e-20,0.684187945330463,0.812,0.265,2.82784777289608e-16,22,AAEL019446
3.0337357396727e-20,0.29379670280088,1,0.927,3.61469613382002e-16,22,AAEL018306
3.3437670436718e-20,0.628566074468354,0.719,0.207,3.98409843253495e-16,22,AAEL019879
3.71648687229609e-20,0.613229079948031,0.672,0.186,4.42819410834079e-16,22,AAEL010116
5.20124323561361e-20,0.733152076894661,0.875,0.351,6.19728131523362e-16,22,AAEL021755
5.9312168136097e-20,0.325357360497218,0.297,0.045,7.06704483341595e-16,22,AAEL021417
1.04026725871409e-19,0.597731214019723,0.984,0.665,1.23947843875784e-15,22,AAEL009150
1.86170044056596e-19,0.627101284644746,0.469,0.113,2.21821607493434e-15,22,AAEL001232
2.08881872532644e-19,0.568156368177415,0.984,0.667,2.48882751122645e-15,22,AAEL007920
2.65858109677942e-19,0.388891001088902,0.25,0.036,3.16769937681267e-15,22,AAEL002560
7.5551089472884e-19,0.743156440867935,0.812,0.339,9.00191231069413e-15,22,AAEL007838
8.90115227126775e-19,0.496415126847773,0.406,0.085,1.06057229312155e-14,22,AAEL019859
1.05482658644748e-18,0.962102112718037,0.547,0.171,1.25682587775217e-14,22,AAEL006478
1.06934657669289e-18,0.594567773472495,0.609,0.169,1.27412644612958e-14,22,AAEL009691
2.93918719782704e-18,0.722473203560552,0.875,0.382,3.50204154621092e-14,22,AAEL014636
3.28501516137993e-18,0.683537200916092,0.891,0.338,3.91409556478418e-14,22,AAEL010483
3.5650009502602e-18,0.749729849409337,0.812,0.423,4.24769863223503e-14,22,AAEL005379
5.84423374550008e-18,0.590096517163194,0.641,0.186,6.96340450776335e-14,22,AAEL002932
1.07882973452333e-17,0.63969843128283,0.953,0.532,1.28542562868454e-13,22,AAEL014527
1.15421779912831e-17,1.04968281491109,0.641,0.276,1.37525050766138e-13,22,AAEL022876
2.14193580659742e-17,0.550262163133085,0.562,0.152,2.55211651356082e-13,22,AAEL023706
3.4839133010986e-17,0.445871760234943,0.344,0.068,4.15108269825898e-13,22,AAEL012099
3.78381665293874e-17,0.546270571931269,0.906,0.733,4.50841754197651e-13,22,AAEL000788
4.15265590667718e-17,0.713742041380717,0.875,0.378,4.94788951280586e-13,22,AAEL027790
4.37049917000345e-17,0.534153582882516,0.344,0.07,5.20744976105911e-13,22,AAEL003996
5.12562532833537e-17,0.675853540113637,0.531,0.149,6.10718257871159e-13,22,AAEL011338
5.35390885681757e-17,0.62979834327871,0.688,0.225,6.37918240289814e-13,22,AAEL019714
5.39227303622516e-17,0.67382878566134,0.734,0.255,6.42489332266228e-13,22,AAEL026392
5.93029404564109e-17,0.641294449718856,0.969,0.466,7.06594535538136e-13,22,AAEL004699
9.66947439923016e-17,0.878229868071664,0.562,0.189,1.15211787466827e-12,22,AAEL011125
1.07502844518337e-16,0.308824790172473,0.266,0.043,1.28089639243598e-12,22,AAEL012208
1.14938312610548e-16,0.280029385654656,0.25,0.039,1.36948999475468e-12,22,AAEL019680
1.32679666817261e-16,0.555495929877742,0.969,0.616,1.58087823012767e-12,22,AAEL027273
1.57098143966295e-16,0.42140097227341,0.391,0.085,1.8718243853584e-12,22,AAEL005913
1.9382162201498e-16,0.357460768729043,0.328,0.063,2.30938462630848e-12,22,AAEL014447
2.38498194494529e-16,0.358884048636927,0.328,0.063,2.84170598740231e-12,22,AAEL011311
2.84593810196807e-16,0.459113796377576,0.969,0.78,3.39093524849496e-12,22,AAEL019654
3.7664096553848e-16,0.612161641599966,0.703,0.239,4.48767710439099e-12,22,AAEL014486
3.87264397362711e-16,0.309890509039574,0.266,0.045,4.6142552945767e-12,22,AAEL008020
4.5692230222391e-16,0.363622667494612,0.984,0.815,5.44422923099789e-12,22,AAEL018288
9.79729916048457e-16,0.366385595742801,0.312,0.061,1.16734819497174e-11,22,AAEL006510
1.18133923159704e-15,0.610836915298238,0.75,0.28,1.40756569444787e-11,22,AAEL000239
1.20505918972716e-15,0.410543483506147,1,0.804,1.43582802455991e-11,22,AAEL018317
1.30156077234079e-15,0.658879970727537,0.859,0.39,1.55080966024405e-11,22,AAEL008048
1.62061472355025e-15,0.558190288375654,0.719,0.236,1.93096244311013e-11,22,AAEL002088
1.72469492924988e-15,0.300269216166657,1,0.895,2.05497400820123e-11,22,AAEL019458
1.76181579658263e-15,0.602366253271231,0.688,0.235,2.0992035216282e-11,22,AAEL003824
1.84525315136955e-15,0.515777078853914,0.609,0.182,2.19861912985682e-11,22,AAEL002235
2.59532809199617e-15,0.55311750727546,0.719,0.234,3.09233342161343e-11,22,AAEL008389
3.52370011165898e-15,0.629992120791717,0.938,0.49,4.19848868304167e-11,22,AAEL024112
3.66111305869741e-15,0.635441771761273,0.859,0.459,4.36221620943796e-11,22,AAEL006432
4.42676891455652e-15,0.503515810379945,0.406,0.1,5.2744951616941e-11,22,AAEL027520
4.57978642038611e-15,0.269389262662854,0.312,0.061,5.45681551989005e-11,22,AAEL011117
6.36486132448685e-15,0.699878240584089,0.859,0.454,7.58373226812608e-11,22,AAEL019989
6.57239329793172e-15,0.49650519631759,0.984,0.673,7.83100661448565e-11,22,AAEL025065
6.85201836931024e-15,0.337436350527388,0.297,0.058,8.16417988703315e-11,22,AAEL015073
7.05810289478954e-15,0.386896552955168,0.312,0.064,8.40972959914174e-11,22,AAEL009235
7.88931243191468e-15,0.41048519794644,0.359,0.081,9.40011576262634e-11,22,AAEL004981
1.10228056937383e-14,0.535698913430841,0.641,0.209,1.31336729840891e-10,22,AAEL005285
1.22345759133098e-14,0.512964954231303,0.656,0.209,1.45774972007086e-10,22,AAEL002539
1.24248412368879e-14,0.504734150063815,0.969,0.657,1.48041983337519e-10,22,AAEL001503
1.61325751590448e-14,0.491238435031944,0.625,0.192,1.92219633020019e-10,22,AAEL003234
1.78617623802128e-14,0.486851497310428,0.531,0.154,2.12822898760236e-10,22,AAEL010814
2.16363937498589e-14,0.383239999879185,0.375,0.087,2.57797631529569e-10,22,AAEL015298
2.48807027425533e-14,0.611067136048543,0.875,0.451,2.96453573177523e-10,22,AAEL013251
4.00700680441567e-14,0.589600467308242,0.938,0.538,4.77434860746127e-10,22,AAEL007915
4.16858886650264e-14,0.390592700132163,0.469,0.124,4.9668736344379e-10,22,AAEL000510
4.28864150124157e-14,0.357981155259454,0.391,0.093,5.10991634872933e-10,22,AAEL009815
4.78354870161934e-14,0.28430005760031,0.281,0.054,5.69959827797944e-10,22,AAEL010650
4.89469904080798e-14,0.342258607645227,0.281,0.056,5.8320339071227e-10,22,AAEL007929
6.88980048865635e-14,0.608670209967555,0.547,0.175,8.20919728223405e-10,22,AAEL027514
8.03417192264386e-14,0.637588423961159,0.797,0.379,9.57271584583016e-10,22,AAEL013565
1.35410889281106e-13,0.718824427640038,0.641,0.25,1.61342074578437e-09,22,AAEL001918
1.72173259961833e-13,0.465172737136144,0.562,0.173,2.05144439244524e-09,22,AAEL009099
2.03989723671938e-13,0.539477769726042,0.969,0.562,2.43053755755114e-09,22,AAEL028037
2.46773652229924e-13,0.604963644878017,0.906,0.476,2.94030806631955e-09,22,AAEL019858
4.98227399042031e-13,0.495224514165335,0.953,0.622,5.9363794595858e-09,22,AAEL019567
5.6286886624604e-13,0.580415505997463,0.781,0.333,6.70658254132156e-09,22,AAEL000461
5.68776663313593e-13,0.484900128027691,0.562,0.182,6.77697394338146e-09,22,AAEL027751
6.35869080569821e-13,0.576312748795095,0.734,0.296,7.57638009498942e-09,22,AAEL010200
7.42454447340414e-13,0.36208668458644,0.344,0.082,8.84634474006103e-09,22,AAEL005583
8.69153725641042e-13,0.493746665347347,0.547,0.176,1.0355966641013e-08,22,AAEL026565
1.20773495903287e-12,0.456933173306573,0.531,0.166,1.43901620368766e-08,22,AAEL019717
1.24910196893051e-12,0.38567983491091,0.484,0.138,1.4883049959807e-08,22,AAEL012675
1.28838271247674e-12,0.551216287643312,0.703,0.271,1.53510800191604e-08,22,AAEL005874
1.7477045448441e-12,0.580498431278989,0.812,0.345,2.08238996518174e-08,22,AAEL011900
2.18279145527556e-12,0.272436219788472,1,0.883,2.60079601896083e-08,22,AAEL019741
2.30126088572962e-12,0.551874734835867,0.828,0.354,2.74195234534685e-08,22,AAEL012337
2.63742166263796e-12,0.477087379611374,0.562,0.187,3.14248791103313e-08,22,AAEL005977
3.129357821626e-12,0.314291685062906,0.312,0.072,3.72862984446737e-08,22,AAEL011992
3.19493169731879e-12,0.407868984456172,0.484,0.145,3.80676111735534e-08,22,AAEL007151
3.32119720257997e-12,0.299703604284934,1,0.864,3.95720646687404e-08,22,AAEL003014
3.32878302909871e-12,0.504349469222633,0.906,0.603,3.96624497917112e-08,22,AAEL027527
3.48024154521971e-12,0.571237094213224,0.859,0.413,4.14670780112928e-08,22,AAEL000589
4.15151229215631e-12,0.454781850188603,0.547,0.178,4.94652689610425e-08,22,AAEL019794
4.71100800870484e-12,0.374061360122559,0.438,0.124,5.61316604237182e-08,22,AAEL023712
4.92985400715749e-12,0.438747059932436,0.656,0.222,5.87392104952815e-08,22,AAEL018127
9.73107774108971e-12,0.395305666355985,0.516,0.16,1.15945791285084e-07,22,AAEL011784
1.03919792357378e-11,0.526570247740969,0.844,0.368,1.23820432593816e-07,22,AAEL007764
1.11374230320201e-11,0.553324250652774,0.828,0.398,1.3270239542652e-07,22,AAEL005915
1.14258661046214e-11,0.5377175347876,0.891,0.454,1.36139194636564e-07,22,AAEL008056
1.26683505419807e-11,0.257937553926153,1,0.895,1.509433967077e-07,22,AAEL009847
1.40957313568458e-11,0.40517724014028,1,0.732,1.67950639116817e-07,22,AAEL014227
1.51828673263382e-11,0.583756117797629,0.688,0.306,1.80903864193319e-07,22,AAEL003052
1.60498489968339e-11,0.602315160226861,0.844,0.519,1.91233950797276e-07,22,AAEL002859
1.626609733421e-11,0.427353791259535,0.547,0.177,1.93810549737112e-07,22,AAEL000488
1.63308232329707e-11,0.372687557838964,0.406,0.114,1.94581758820845e-07,22,AAEL011023
2.01944582255527e-11,0.514288125939142,0.75,0.311,2.40616969757461e-07,22,AAEL004235
2.37363869307772e-11,0.511870934757096,0.75,0.296,2.8281905028021e-07,22,AAEL019852
2.75978519296064e-11,0.421472674773027,0.547,0.181,3.2882840574126e-07,22,AAEL000810
2.94100804942105e-11,0.376658943569915,0.984,0.799,3.50421109088518e-07,22,AAEL019862
2.99527311797969e-11,0.482102247781536,0.938,0.619,3.5688679200728e-07,22,AAEL020702
3.19365859715211e-11,0.514229571959792,0.719,0.295,3.80524421850674e-07,22,AAEL002881
3.26535909752135e-11,0.462449553251246,0.688,0.251,3.89067536469669e-07,22,AAEL020695
3.34940453832877e-11,0.554818336989397,0.734,0.313,3.99081550741873e-07,22,AAEL018036
4.04199614213763e-11,0.510137416116202,0.984,0.562,4.81603840335699e-07,22,AAEL004307
4.33994302005041e-11,0.44571838699594,0.516,0.175,5.17104210839007e-07,22,AAEL027189
4.36052367349046e-11,0.271236737741152,0.25,0.054,5.19556395696388e-07,22,AAEL013744
4.49896632459698e-11,0.322345606566562,0.359,0.096,5.36051837575731e-07,22,AAEL009964
4.74480034579075e-11,0.503797812791678,0.656,0.253,5.65342961200968e-07,22,AAEL008024
5.09316261279588e-11,0.323634226390587,0.266,0.061,6.06850325314629e-07,22,AAEL008347
5.77764211831204e-11,0.522391538054928,0.953,0.538,6.88406058396879e-07,22,AAEL021805
7.2722270188061e-11,0.263102599903814,0.328,0.083,8.66485849290747e-07,22,AAEL006539
8.98359324478354e-11,0.406002357527965,0.562,0.19,1.07039513511596e-06,22,AAEL021839
1.00542458693975e-10,0.363658982340763,0.469,0.145,1.19796339533871e-06,22,AAEL026132
1.00740984479054e-10,0.487379773365292,0.75,0.301,1.20032883006793e-06,22,AAEL001389
1.21646278620904e-10,0.462598220896349,0.656,0.25,1.44941540976807e-06,22,AAEL006993
1.59229646342883e-10,0.492443491280819,0.703,0.279,1.89722123617545e-06,22,AAEL012234
1.63501712113381e-10,0.336716000877116,0.375,0.107,1.94812289983094e-06,22,AAEL007914
1.75301711988361e-10,0.496049398646955,0.656,0.267,2.08871989834132e-06,22,AAEL018273
1.88821411643825e-10,0.518716526077696,0.922,0.476,2.24980711973618e-06,22,AAEL005736
1.8917225888017e-10,0.565489705529763,0.656,0.283,2.25398746455723e-06,22,AAEL021073
2.01274879164334e-10,0.446495651231487,0.703,0.268,2.39819018524304e-06,22,AAEL011564
2.65053369010331e-10,0.287038298477353,0.266,0.063,3.15811089175809e-06,22,AAEL025990
2.86014296296124e-10,0.456142837224873,0.969,0.625,3.40786034036832e-06,22,AAEL019785
2.97892984466035e-10,0.277606122457256,0.281,0.069,3.54939490991281e-06,22,AAEL023847
3.66769695517648e-10,0.305557983908514,0.375,0.107,4.37006092209278e-06,22,AAEL007868
4.31515222637552e-10,0.322849843354088,0.281,0.071,5.14150387772643e-06,22,AAEL008940
4.3459507001873e-10,0.5252666652447,0.719,0.346,5.17820025927317e-06,22,AAEL003534
5.63713008594767e-10,0.301599469417881,0.375,0.108,6.71664049740665e-06,22,AAEL022930
6.14787463479469e-10,0.301293163435886,0.297,0.077,7.32519262735787e-06,22,AAEL025318
6.46679083476176e-10,0.298400087665944,0.328,0.089,7.70518127961863e-06,22,AAEL003116
6.68859787890583e-10,0.272829751050802,0.25,0.059,7.9694643727163e-06,22,AAEL013528
6.84792280190564e-10,0.514620506085011,0.938,0.442,8.15930001847057e-06,22,AAEL001532
7.07457081809479e-10,0.257442675157582,0.266,0.065,8.42935112975994e-06,22,AAEL013115
7.64400684007559e-10,0.47939840853614,0.672,0.282,9.10783414995007e-06,22,AAEL019846
