"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled","V6"
"Pharaoh-ant-18224",0,0,"Pharaoh-ant-18224","0",-0.433898038437494,"OG0007591"
"Pharaoh-ant-00596",0.00840759768374492,0.109876693932365,"Pharaoh-ant-00596","0",0.354959365261331,"OG0000596"
"Pharaoh-ant-15045",0.01463393124972,0.134293737028446,"Pharaoh-ant-15045","0",0.448688234456122,"OG0032319"
"Pharaoh-ant-10024",0.0179485385109421,0.280795995604932,"Pharaoh-ant-10024","0",-0.275203539833821,"OG0000689"
"Pharaoh-ant-06462",0.0191485864128306,0.317421560249054,"Pharaoh-ant-06462","0",-0.132039397954092,"OG0000158"
"Pharaoh-ant-05713",0.887458341607577,12.1108533756562,"Pharaoh-ant-05713","0",0.327005022645731,"OG0000188"
"Pharaoh-ant-03848",0.131132326542104,1.73361005982176,"Pharaoh-ant-03848","0",1.54043938601123,"OG0000004"
"Pharaoh-ant-07783",0.0238566296187635,0.427298254181419,"Pharaoh-ant-07783","0",-0.0478284574661719,"OG0000006"
"Pharaoh-ant-14985",0,0,"Pharaoh-ant-14985","0",-0.365840529009185,"OG0039705"
"Pharaoh-ant-03879",0.156096658292126,2.3806617018679,"Pharaoh-ant-03879","0",-0.541560285639777,"OG0000006"
"Pharaoh-ant-02718",0.11223692786876,1.69698449517763,"Pharaoh-ant-02718","0",-0.099011396798741,"OG0000004"
"Pharaoh-ant-11048",0,0,"Pharaoh-ant-11048","0",-0.320546073395708,"OG0028361"
"Pharaoh-ant-09086",0.0236581035881971,0.354047124893175,"Pharaoh-ant-09086","0",-0.0578100514516529,"OG0002477"
"Pharaoh-ant-04428",0.340853207616664,4.87120009766817,"Pharaoh-ant-04428","0",-0.544424365820843,"OG0000006"
"Pharaoh-ant-07357",0.118369355222773,1.73361005982176,"Pharaoh-ant-07357","0",-0.00642453470962985,"OG0000303"
"Pharaoh-ant-07928",0.00229630115165936,0.0488340861921621,"Pharaoh-ant-07928","0",-0.11814647366543,"OG0030357"
"Pharaoh-ant-03181",0.221092473589468,3.36955194725919,"Pharaoh-ant-03181","0",0.264296765250888,"OG0002608"
"Pharaoh-ant-17469",6.2968256561068,55.6098156513246,"Pharaoh-ant-17469","0",0.529123657603699,"OG0000127"
"Pharaoh-ant-01542",0.568897495431977,6.69026980832621,"Pharaoh-ant-01542","0",-0.268686961752143,"OG0000004"
"Pharaoh-ant-05712",0.00412937082203683,0.0732511292882432,"Pharaoh-ant-05712","0",0.941912894487733,"OG0000188"
"Pharaoh-ant-06356",1.19008432169269,16.0175802710292,"Pharaoh-ant-06356","0",0.0526856023941367,"OG0002046"
"Pharaoh-ant-04792",0.137795487277456,1.94115492613844,"Pharaoh-ant-04792","0",0.470316912741795,"OG0000081"
"Pharaoh-ant-12167",0.176176766769537,2.60041508973263,"Pharaoh-ant-12167","0",0.162193109504985,"OG0003786"
"Pharaoh-ant-09657",0.0955384677322308,1.33072884873642,"Pharaoh-ant-09657","0",-0.302846472969045,"OG0000248"
"Pharaoh-ant-18229",0,0,"Pharaoh-ant-18229","0",-0.307093241457943,"OG0007591"
"Pharaoh-ant-14035",0.193425226138088,3.17421560249054,"Pharaoh-ant-14035","0",0.0742573758158475,"OG0000027"
"Pharaoh-ant-00770",0.126194387072746,1.64815040898547,"Pharaoh-ant-00770","0",-0.294523292659016,"OG0000158"
"Pharaoh-ant-12137",0.6771133091026,9.63252350140398,"Pharaoh-ant-12137","0",0.425604856163404,"OG0002004"
"Pharaoh-ant-15749",0.00889102631185125,0.122085215480405,"Pharaoh-ant-15749","0",-0.278233874637066,"OG0000777"
"Pharaoh-ant-13976",1.81972478438333,23.3182761567574,"Pharaoh-ant-13976","0",1.09627075271435,"OG0003935"
"Pharaoh-ant-13705",1.069168679292,15.0408985471859,"Pharaoh-ant-13705","0",0.414289827938723,"OG0000777"
"Pharaoh-ant-18488",0.00926851049024521,0.170919301672567,"Pharaoh-ant-18488","0",-0.0225538865609045,"OG0014008"
"Pharaoh-ant-02740",3.32757380808695,36.5889390794775,"Pharaoh-ant-02740","0",-1.08874164097933,"OG0003012"
"Pharaoh-ant-15760",0.0335363489445534,0.427298254181419,"Pharaoh-ant-15760","0",-0.353109538077741,"OG0000777"
"Pharaoh-ant-17382",0.756282515869352,10.4260774020266,"Pharaoh-ant-17382","0",0.175175206585239,"OG0002754"
"Pharaoh-ant-09380",0.552975216301812,8.28958613111952,"Pharaoh-ant-09380","0",-0.445218134343525,"OG0000006"
"Pharaoh-ant-09683",0.322162159718647,4.6392381882554,"Pharaoh-ant-09683","0",1.06749050014618,"OG0006941"
"Pharaoh-ant-05717",0.00458367319355059,0.0732511292882432,"Pharaoh-ant-05717","0",0.102035241856395,"OG0000188"
"Pharaoh-ant-18490",0.00292925224079163,0.0732511292882432,"Pharaoh-ant-18490","0",-0.00102553124145966,"OG0010099"
"Pharaoh-ant-09349",0.448287443124047,6.82456354535466,"Pharaoh-ant-09349","0",0.166882306155917,"OG0000179"
"Pharaoh-ant-18271",0.0584905189831505,1.0255158100354,"Pharaoh-ant-18271","0",0.192591100120344,"OG0000004"
"Pharaoh-ant-11994",0.0346602623715742,0.537174948113783,"Pharaoh-ant-11994","0",-0.360827428736329,"OG0000706"
"Pharaoh-ant-02474",0.00869353279738218,0.134293737028446,"Pharaoh-ant-02474","0",0.316997911309534,"OG0009736"
"Pharaoh-ant-16950",0.830493338265915,12.037602246368,"Pharaoh-ant-16950","0",0.373907554497374,"OG0003806"
"Pharaoh-ant-09483",1.4667059061877,18.7644976193383,"Pharaoh-ant-09483","0",0.860515004914165,"OG0002899"
"Pharaoh-ant-10904",12.7667259195401,75.4120376022464,"Pharaoh-ant-10904","0",-0.197501277897721,"OG0000499"
"Pharaoh-ant-12204",0.00345698417145836,0.0244170430960811,"Pharaoh-ant-12204","0",-0.192843181406091,"OG0000248"
"Pharaoh-ant-05214",0.101590119038222,1.45281406421682,"Pharaoh-ant-05214","0",-0.66160463370641,"OG0019192"
"Pharaoh-ant-13554",0.00255781867091637,0.0366255646441216,"Pharaoh-ant-13554","0",0.215385959133954,"OG0071277"
"Pharaoh-ant-11409",0.0175764857104715,0.329630081797094,"Pharaoh-ant-11409","0",-0.532535391687607,"OG0000248"
"Pharaoh-ant-12425",0.016508649073999,0.256378952508851,"Pharaoh-ant-12425","0",-0.358789522415275,"OG0006270"
"Pharaoh-ant-16071",0.796999068239269,10.7312904407276,"Pharaoh-ant-16071","0",0.659792533684394,"OG0000067"
"Pharaoh-ant-09027",0.0012145390415541,0.0244170430960811,"Pharaoh-ant-09027","0",0.294669017805144,"OG0100759"
"Pharaoh-ant-18480",0.00683940514426947,0.122085215480405,"Pharaoh-ant-18480","0",0.128106586183878,"OG0014008"
"Pharaoh-ant-00666",0.000599632689000026,0.0122085215480405,"Pharaoh-ant-00666","0",-0.453030087503578,"OG0010805"
"Pharaoh-ant-11507",0.141773065605793,2.33182761567574,"Pharaoh-ant-11507","0",0.451861290157011,"OG0000653"
"Pharaoh-ant-16162",0.000958282696078535,0.0122085215480405,"Pharaoh-ant-16162","0",-0.185611422108363,"OG0014008"
"Pharaoh-ant-08113",3.32626885092115,37.7853741911854,"Pharaoh-ant-08113","0",0.0797637452724327,"OG0000477"
"Pharaoh-ant-10060",0.0115454592371668,0.122085215480405,"Pharaoh-ant-10060","0",2.5,"OG0008298"
"Pharaoh-ant-17095",0.192741828843663,2.40507874496399,"Pharaoh-ant-17095","0",-0.52017537247734,"OG0012955"
"Pharaoh-ant-18112",0.321023512294438,4.48052740813088,"Pharaoh-ant-18112","0",0.661858165430489,"OG0000004"
"Pharaoh-ant-07738",0.188175441005777,2.66145769747284,"Pharaoh-ant-07738","0",0.107989886902844,"OG0015066"
"Pharaoh-ant-00103",0.152405095276313,2.20974240019534,"Pharaoh-ant-00103","0",-0.2752628927114,"OG0000195"
"Pharaoh-ant-15761",0.0123436083807314,0.158710780124527,"Pharaoh-ant-15761","0",-0.580544658693119,"OG0000777"
"Pharaoh-ant-14931",0.32052784954495,4.77353192528385,"Pharaoh-ant-14931","0",-0.229838701695449,"OG0006056"
"Pharaoh-ant-02573",0.516869822694359,7.38615553656452,"Pharaoh-ant-02573","0",0.773145530555824,"OG0008125"
"Pharaoh-ant-13757",1.25414033980951,17.0797216457087,"Pharaoh-ant-13757","0",0.820108456943529,"OG0009663"
"Pharaoh-ant-13702",0.102605008871844,1.52606519350507,"Pharaoh-ant-13702","0",-0.520949147178193,"OG0000777"
"Pharaoh-ant-04214",0.277973272346837,3.30850933951898,"Pharaoh-ant-04214","0",-0.360962475489507,"OG0000006"
"Pharaoh-ant-05279",0.133014454746008,1.96557196923453,"Pharaoh-ant-05279","0",0.80279736879614,"OG0000225"
"Pharaoh-ant-12051",5.81475326562483,54.4255890611647,"Pharaoh-ant-12051","0",-0.0711761952576378,"OG0001683"
"Pharaoh-ant-08692",0.0200772305347892,0.317421560249054,"Pharaoh-ant-08692","0",-0.246634374314269,"OG0000081"
"Pharaoh-ant-18311",0.00176382737534612,0.0488340861921621,"Pharaoh-ant-18311","0",-0.153659206809038,"OG0006952"
"Pharaoh-ant-18477",0.0223917836493669,0.329630081797094,"Pharaoh-ant-18477","0",0.228434053797326,"OG0010099"
"Pharaoh-ant-16161",0.000857942484050635,0.0122085215480405,"Pharaoh-ant-16161","0",-0.349088543997535,"OG0014008"
"Pharaoh-ant-15391",0.422646362583807,6.20192894640459,"Pharaoh-ant-15391","0",-0.781461909536332,"OG0002046"
"Pharaoh-ant-02873",2.54203829736229,29.6544988401905,"Pharaoh-ant-02873","0",-0.201690680319849,"OG0009660"
"Pharaoh-ant-12308",0.233515143617923,3.40617751190331,"Pharaoh-ant-12308","0",-0.557679888165299,"OG0006053"
"Pharaoh-ant-10071",0.665558562771063,8.44829691124405,"Pharaoh-ant-10071","0",-0.311450273316043,"OG0000081"
"Pharaoh-ant-10299",1.11631928903171,14.3938469051398,"Pharaoh-ant-10299","0",-0.569795262310624,"OG0002296"
"Pharaoh-ant-10430",0.00127078486229926,0.0244170430960811,"Pharaoh-ant-10430","0",-0.440566385879273,"OG0000072"
"Pharaoh-ant-18479",0.0611818184785348,0.940056159199121,"Pharaoh-ant-18479","0",1.8272092836773,"OG0014008"
"Pharaoh-ant-20147",0.0401901232832941,0.708094249786351,"Pharaoh-ant-20147","0",0.166192603639309,"OG0094937"
"Pharaoh-ant-03257",0.146867018507171,2.33182761567574,"Pharaoh-ant-03257","0",-0.108351678248344,"OG0000006"
"Pharaoh-ant-18821",0.0233752182634682,0.4517152972775,"Pharaoh-ant-18821","0",0.272483356198066,"OG0039733"
"Pharaoh-ant-15799",0.439742627469769,4.41948480039067,"Pharaoh-ant-15799","0",0.310071298060235,"OG0000225"
"Pharaoh-ant-02077",0,0,"Pharaoh-ant-02077","0",-0.235811299805307,"OG0006765"
"Pharaoh-ant-00726",0.423703841138147,6.0554266878281,"Pharaoh-ant-00726","0",-0.38723964804097,"OG0000706"
"Pharaoh-ant-14986",0.000633550677116789,0.0122085215480405,"Pharaoh-ant-14986","0",-0.189074142380404,"OG0039705"
"Pharaoh-ant-12415",0.0636374003686257,0.879013551458918,"Pharaoh-ant-12415","0",-0.204524688059312,"OG0012955"
"Pharaoh-ant-07312",0.00154819975570803,0.0244170430960811,"Pharaoh-ant-07312","0",-0.243259731866216,"OG0000188"
"Pharaoh-ant-10841",0.436493597664561,6.21413746795263,"Pharaoh-ant-10841","0",0.244968741874144,"OG0000248"
"Pharaoh-ant-05643",0.860814701128766,9.53485532901966,"Pharaoh-ant-05643","0",-0.503748802562153,"OG0000499"
"Pharaoh-ant-18476",0.0141962591349293,0.21975338786473,"Pharaoh-ant-18476","0",0.330133143044321,"OG0010099"
"Pharaoh-ant-05129",0.29955938256814,4.6392381882554,"Pharaoh-ant-05129","0",0.907032008047709,"OG0000195"
"Pharaoh-ant-10844",0.0717617132224881,1.17201806861189,"Pharaoh-ant-10844","0",-0.00266337313102277,"OG0001936"
"Pharaoh-ant-11113",0.0246890001766169,0.390672689537297,"Pharaoh-ant-11113","0",1.17096639800742,"OG0015058"
"Pharaoh-ant-09093",0.0363581422930197,0.610426077402027,"Pharaoh-ant-09093","0",0.555331704434287,"OG0014008"
"Pharaoh-ant-09088",0.0164630037406672,0.207544866316689,"Pharaoh-ant-09088","0",0.520742132041965,"OG0014008"
"Pharaoh-ant-11004",0.900544801413827,12.8433646685386,"Pharaoh-ant-11004","0",-0.333336854469822,"OG0005102"
"Pharaoh-ant-11772",0.0048659235727124,0.0610426077402027,"Pharaoh-ant-11772","0",-0.044891206869683,"OG0000143"
"Pharaoh-ant-01224",0.0380974033778653,0.537174948113783,"Pharaoh-ant-01224","0",0.385886000712421,"OG0000006"
"Pharaoh-ant-00667",0.0144563100407905,0.21975338786473,"Pharaoh-ant-00667","0",0.441453866554692,"OG0010805"
"Pharaoh-ant-01245",0.405895120437227,6.53155902820169,"Pharaoh-ant-01245","0",-0.470721533112273,"OG0000449"
"Pharaoh-ant-06653",0.0214019437026728,0.341838603345135,"Pharaoh-ant-06653","0",0.990804526414838,"OG0010099"
"Pharaoh-ant-09087",1.14124037905005,14.6624343791967,"Pharaoh-ant-09087","0",0.469818515160243,"OG0000006"
"Pharaoh-ant-18483",0.00114466475188506,0.0244170430960811,"Pharaoh-ant-18483","0",-0.318268041723049,"OG0014008"
"Pharaoh-ant-16692",0.249129655311675,3.7358075937004,"Pharaoh-ant-16692","0",-0.366723187060086,"OG0009664"
"Pharaoh-ant-11138",0.304355885630855,4.56598705896716,"Pharaoh-ant-11138","0",-0.270110586282533,"OG0001647"
"Pharaoh-ant-12099",0.790054380729299,10.2673666219021,"Pharaoh-ant-12099","0",-0.147220309294372,"OG0004967"
"Pharaoh-ant-15269",0.272513763012933,3.2840922964229,"Pharaoh-ant-15269","0",0.556779963836861,"OG0000596"
"Pharaoh-ant-05186",0.389991502521099,6.09205225247223,"Pharaoh-ant-05186","0",0.781177595989428,"OG0001440"
"Pharaoh-ant-15193",0.313848149688317,4.41948480039067,"Pharaoh-ant-15193","0",0.799335668607744,"OG0002879"
"Pharaoh-ant-17893",0.00475950209798834,0.0854596508362837,"Pharaoh-ant-17893","0",-0.367508827774108,"OG0000158"
"Pharaoh-ant-13716",0.397703664984612,5.61591991209865,"Pharaoh-ant-13716","0",-0.144258360032509,"OG0000127"
"Pharaoh-ant-17920",0.147347246683614,2.18532535709926,"Pharaoh-ant-17920","0",-0.524442023855374,"OG0004035"
"Pharaoh-ant-15276",1.31762780082621,16.8843853009401,"Pharaoh-ant-15276","0",1.02931220100385,"OG0023874"
"Pharaoh-ant-05944",0.77745043009714,9.58368941521182,"Pharaoh-ant-05944","0",0.862139262746191,"OG0001683"
"Pharaoh-ant-17806",0.0132829904754982,0.23196190941277,"Pharaoh-ant-17806","0",0.467109657393035,"OG0000253"
"Pharaoh-ant-18230",0.0130147541394257,0.23196190941277,"Pharaoh-ant-18230","0",-0.257323615670589,"OG0007591"
"Pharaoh-ant-13703",0.42254739829239,6.28738859724087,"Pharaoh-ant-13703","0",-0.293761556943824,"OG0000777"
"Pharaoh-ant-18252",1.52590761476107,14.6868514222928,"Pharaoh-ant-18252","0",0.604078272286318,"OG0001884"
"Pharaoh-ant-16043",0.0808708454136901,1.17201806861189,"Pharaoh-ant-16043","0",1.08384294369094,"OG0000462"
"Pharaoh-ant-00991",0.000873909917540482,0.0122085215480405,"Pharaoh-ant-00991","0",-0.26019019208766,"OG0003652"
"Pharaoh-ant-12432",0.00276318004628686,0.0366255646441216,"Pharaoh-ant-12432","0",0.418136155683534,"OG0000188"
"Pharaoh-ant-10364",0.00974191263269829,0.134293737028446,"Pharaoh-ant-10364","0",0.166438405290314,"OG0000248"
"Pharaoh-ant-18811",0.0133095000741964,0.21975338786473,"Pharaoh-ant-18811","0",0.129844856890595,"OG0094936"
"Pharaoh-ant-08106",0.0359220729354124,0.598217555853986,"Pharaoh-ant-08106","0",-0.295478951806047,"OG0000195"
"Pharaoh-ant-04215",0.09203745188622,1.51385667195703,"Pharaoh-ant-04215","0",0.518012302747051,"OG0010328"
"Pharaoh-ant-11300",0.0482676171890521,0.781345379074594,"Pharaoh-ant-11300","0",-0.453944841150547,"OG0003652"
"Pharaoh-ant-17480",0.00583621986282363,0.0732511292882432,"Pharaoh-ant-17480","0",-0.32925089014877,"OG0002296"
"Pharaoh-ant-16640",0.255758062966947,4.21193993407398,"Pharaoh-ant-16640","0",-0.421001480738015,"OG0002518"
"Pharaoh-ant-04009",0.00206554808382029,0.0488340861921621,"Pharaoh-ant-04009","0",-0.0149413007041804,"OG0000072"
"Pharaoh-ant-08151",0.662756554867396,8.17970943718716,"Pharaoh-ant-08151","0",-0.126341416295405,"OG0000004"
"Pharaoh-ant-05570",1.30494534762628,17.5436454645342,"Pharaoh-ant-05570","0",-0.0934811675086031,"OG0004131"
"Pharaoh-ant-09639",2.35375767559171,28.3970211207423,"Pharaoh-ant-09639","0",0.120759972364926,"OG0003480"
"Pharaoh-ant-12202",0.00313555081580523,0.0488340861921621,"Pharaoh-ant-12202","0",-0.23278586430236,"OG0000248"
"Pharaoh-ant-07514",0.334928182228556,3.71139055060432,"Pharaoh-ant-07514","0",0.887891161349926,"OG0011617"
"Pharaoh-ant-16238",0.636354103875084,8.43608838969601,"Pharaoh-ant-16238","0",1.01654195703,"OG0094822"
"Pharaoh-ant-05718",0.587677171419364,8.27737760957148,"Pharaoh-ant-05718","0",-0.11517732666937,"OG0000188"
"Pharaoh-ant-16607",1.89745598399884,16.2251251373459,"Pharaoh-ant-16607","0",0.0165695817891893,"OG0000291"
"Pharaoh-ant-02502",0.00396945989359021,0.0854596508362837,"Pharaoh-ant-02502","0",-0.0270964650957838,"OG0009736"
"Pharaoh-ant-18484",0.00386784430367453,0.0610426077402027,"Pharaoh-ant-18484","0",0.116244769217843,"OG0014008"
"Pharaoh-ant-09789",0.0146511192637601,0.280795995604932,"Pharaoh-ant-09789","0",-0.223804036744005,"OG0000303"
"Pharaoh-ant-02507",0.00121383603676329,0.0366255646441216,"Pharaoh-ant-02507","0",-0.0592986263512491,"OG0009736"
"Pharaoh-ant-10664",0.19209512128442,1.95336344768649,"Pharaoh-ant-10664","0",0.0296934393554147,"OG0000596"
"Pharaoh-ant-07991",1.96945879681089,19.0575021364913,"Pharaoh-ant-07991","0",-0.0934890531328703,"OG0000006"
"Pharaoh-ant-04735",0.335790413704534,2.6492491759248,"Pharaoh-ant-04735","0",0.500553429538359,"OG0000081"
"Pharaoh-ant-00663",0.745956299037581,10.1819069710658,"Pharaoh-ant-00663","0",0.0226116838210332,"OG0000006"
"Pharaoh-ant-09468",0.920819399534273,12.5137345867415,"Pharaoh-ant-09468","0",0.18611672474387,"OG0006520"
"Pharaoh-ant-16694",0.0537001515145266,0.598217555853986,"Pharaoh-ant-16694","0",-0.36185062530697,"OG0000248"
"Pharaoh-ant-07370",9.11150600508487,62.7640092784764,"Pharaoh-ant-07370","0",-0.623738965448788,"OG0000547"
"Pharaoh-ant-00858",0.00242608269330329,0.0366255646441216,"Pharaoh-ant-00858","0",0.198295064546499,"OG0000253"
"Pharaoh-ant-10975",0.164261243609695,2.24636796483946,"Pharaoh-ant-10975","0",1.81436246397225,"OG0000004"
"Pharaoh-ant-10846",0.0256781238805937,0.317421560249054,"Pharaoh-ant-10846","0",-0.389332647740259,"OG0000123"
"Pharaoh-ant-08307",0.286034568117306,3.79685020144061,"Pharaoh-ant-08307","0",0.698239671796817,"OG0000248"
"Pharaoh-ant-10655",0.0395952106779031,0.500549383469662,"Pharaoh-ant-10655","0",-0.445495536642336,"OG0000803"
"Pharaoh-ant-00046",0.120964427968983,1.69698449517763,"Pharaoh-ant-00046","0",-0.369425048525758,"OG0000081"
"Pharaoh-ant-12083",0.000404791828515933,0.0122085215480405,"Pharaoh-ant-12083","0",-0.206190415751134,"OG0000248"
"Pharaoh-ant-12241",0.893425451707726,12.4771090220974,"Pharaoh-ant-12241","0",-0.00881501432693853,"OG0002743"
"Pharaoh-ant-08405",0.0364300341766856,0.573800512757905,"Pharaoh-ant-08405","0",0.574320878507,"OG0000188"
"Pharaoh-ant-16748",0.251054148058183,3.79685020144061,"Pharaoh-ant-16748","0",1.21603624774198,"OG0025906"
"Pharaoh-ant-16534",0.013535227801412,0.23196190941277,"Pharaoh-ant-16534","0",-0.243942494567787,"OG0055391"
"Pharaoh-ant-05919",0.00092418785375023,0.0122085215480405,"Pharaoh-ant-05919","0",-0.249875019086887,"OG0010099"
"Pharaoh-ant-12341",0.00218400171112779,0.0366255646441216,"Pharaoh-ant-12341","0",-0.255795585284472,"OG0000248"
"Pharaoh-ant-18496",0.00106825020297708,0.0244170430960811,"Pharaoh-ant-18496","0",-0.260684556484096,"OG0010099"
"Pharaoh-ant-16149",0.00168642934152985,0.0366255646441216,"Pharaoh-ant-16149","0",-0.260679295239021,"OG0000188"
"Pharaoh-ant-05726",0.0019267057331762,0.0366255646441216,"Pharaoh-ant-05726","0",-0.285485524407253,"OG0095027"
"Pharaoh-ant-03964",0.269597620109966,3.6747649859602,"Pharaoh-ant-03964","0",2.10656469736676,"OG0000248"
"Pharaoh-ant-01298",0.286468731038516,4.26077402026615,"Pharaoh-ant-01298","0",1.28765525991516,"OG0001228"
"Pharaoh-ant-01371",0.00281694690970856,0.0366255646441216,"Pharaoh-ant-01371","0",-0.358801976290895,"OG0016389"
"Pharaoh-ant-10884",0.0152257711091796,0.207544866316689,"Pharaoh-ant-10884","0",-0.151957734670176,"OG0007591"
"Pharaoh-ant-18228",0.00270097079136944,0.0610426077402027,"Pharaoh-ant-18228","0",1.09145875004701,"OG0007591"
"Pharaoh-ant-11266",0.00707950424990782,0.109876693932365,"Pharaoh-ant-11266","0",0.041578782865567,"OG0003064"
"Pharaoh-ant-00758",1.26769589015989,17.3116835551215,"Pharaoh-ant-00758","0",-0.129140119758966,"OG0000462"
"Pharaoh-ant-00595",0.697000031019526,7.20302771334391,"Pharaoh-ant-00595","0",0.145573738425293,"OG0000596"
"Pharaoh-ant-05820",0.855633498203333,11.5980954706385,"Pharaoh-ant-05820","0",0.119552471735257,"OG0000188"
"Pharaoh-ant-02747",0.407401843415259,5.01770235624466,"Pharaoh-ant-02747","0",-0.227685032091155,"OG0000004"
"Pharaoh-ant-13661",0.00881405559490074,0.0854596508362837,"Pharaoh-ant-13661","0",0.861654657800014,"OG0001902"
"Pharaoh-ant-05642",0.0709430494360415,0.952264680747162,"Pharaoh-ant-05642","0",0.78765560394641,"OG0000004"
"Pharaoh-ant-18491",0.00456384156343242,0.0610426077402027,"Pharaoh-ant-18491","0",-0.16704960171143,"OG0010099"
"Pharaoh-ant-05306",0.940725629068682,10.5115370528629,"Pharaoh-ant-05306","0",0.212220032244344,"OG0000067"
"Pharaoh-ant-12127",0.0502663863646203,0.756928335978513,"Pharaoh-ant-12127","0",-0.251709999602709,"OG0000248"
"Pharaoh-ant-15089",4.40997518737899,41.8019777804908,"Pharaoh-ant-15089","0",0.649278564770899,"OG0000188"
"Pharaoh-ant-17390",5.09162033343804,45.2203638139421,"Pharaoh-ant-17390","0",0.589440007607033,"OG0000006"
"Pharaoh-ant-08406",0.0101148482071954,0.122085215480405,"Pharaoh-ant-08406","0",0.46009584561767,"OG0039684"
"Pharaoh-ant-07934",0.0193987752476779,0.305213038701013,"Pharaoh-ant-07934","0",-0.240743801753276,"OG0017132"
"Pharaoh-ant-18274",0.0123785689265224,0.195336344768649,"Pharaoh-ant-18274","0",0.349192001942946,"OG0000004"
"Pharaoh-ant-18243",0.000468657257122477,0.0122085215480405,"Pharaoh-ant-18243","0",-0.183023972249837,"OG0007591"
"Pharaoh-ant-08312",0.0489957673525382,0.659260163594189,"Pharaoh-ant-08312","0",0.193386628149529,"OG0000004"
"Pharaoh-ant-13606",0.00132126856580525,0.0122085215480405,"Pharaoh-ant-13606","0",-0.206411787739792,"OG0055253"
"Pharaoh-ant-12836",0.167332361759192,2.75912586985716,"Pharaoh-ant-12836","0",1.21157572898627,"OG0000072"
"Pharaoh-ant-08053",1.85185750043282,21.8044194848004,"Pharaoh-ant-08053","0",0.909916937647578,"OG0007458"
"Pharaoh-ant-13000",2.59974226245446,29.9963374435356,"Pharaoh-ant-13000","0",-0.0654041018794916,"OG0000462"
"Pharaoh-ant-15099",1.0799046084718,13.9543401294103,"Pharaoh-ant-15099","0",0.652847100627541,"OG0001980"
"Pharaoh-ant-10479",0.276002502317581,3.95556098156513,"Pharaoh-ant-10479","0",0.255822904802206,"OG0006476"
"Pharaoh-ant-07892",0.0068498210029833,0.134293737028446,"Pharaoh-ant-07892","0",-0.235259838446766,"OG0003052"
"Pharaoh-ant-00857",0.149566000715933,1.73361005982176,"Pharaoh-ant-00857","0",-0.298302992094229,"OG0000253"
"Pharaoh-ant-03624",1.30967976027177,17.8122329385911,"Pharaoh-ant-03624","0",0.18793836457374,"OG0002796"
"Pharaoh-ant-13068",0.142927582044606,0.537174948113783,"Pharaoh-ant-13068","0",1.96976748717195,"OG0000158"
"Pharaoh-ant-00577",1.71840920030341,22.5125137345867,"Pharaoh-ant-00577","0",0.483158979688943,"OG0000098"
"Pharaoh-ant-10403",0.133593841113843,2.12428274935905,"Pharaoh-ant-10403","0",-0.719819052749728,"OG0004262"
"Pharaoh-ant-02125",0.492828130913653,6.97106580393114,"Pharaoh-ant-02125","0",0.471167085421129,"OG0004109"
"Pharaoh-ant-05649",0.0786437902751331,1.04993285313149,"Pharaoh-ant-05649","0",-0.465511359228082,"OG0000477"
"Pharaoh-ant-03847",0.021871717490056,0.341838603345135,"Pharaoh-ant-03847","0",0.750337296751203,"OG0000004"
"Pharaoh-ant-14073",0.0320788769780447,0.549383469661824,"Pharaoh-ant-14073","0",0.0395546531579358,"OG0027340"
"Pharaoh-ant-14044",8.50051164903593,59.9072152362349,"Pharaoh-ant-14044","0",-0.344208703346988,"OG0001295"
"Pharaoh-ant-07914",0.560191412386338,7.20302771334391,"Pharaoh-ant-07914","0",-0.352748783507219,"OG0000004"
"Pharaoh-ant-03226",1.33683179280464,17.0308875595165,"Pharaoh-ant-03226","0",0.961764187506783,"OG0000006"
"Pharaoh-ant-17445",0.209127527277823,3.40617751190331,"Pharaoh-ant-17445","0",-0.443912655768135,"OG0001846"
"Pharaoh-ant-05711",0.000685699182170434,0.0244170430960811,"Pharaoh-ant-05711","0",-0.16371403289557,"OG0000188"
"Pharaoh-ant-00042",0.688051953549724,9.96215358320108,"Pharaoh-ant-00042","0",0.513556778985851,"OG0006400"
"Pharaoh-ant-13797",0.856549436357404,11.7934318154072,"Pharaoh-ant-13797","0",0.718877381390107,"OG0002006"
"Pharaoh-ant-15643",2.86025287092515,30.5823464778415,"Pharaoh-ant-15643","0",0.609620063816118,"OG0000006"
"Pharaoh-ant-09097",2.1683361290844,24.4292516176291,"Pharaoh-ant-09097","0",-0.156604109055824,"OG0000006"
"Pharaoh-ant-12991",0.0734423355594054,1.25747771944817,"Pharaoh-ant-12991","0",-0.35924197182957,"OG0000195"
"Pharaoh-ant-182241",0.00281273301735091,0.0272553829381303,"Pharaoh-ant-18224","1",0.270163776314235,"OG0007591"
"Pharaoh-ant-005961",0.00437939472788581,0.0545107658762606,"Pharaoh-ant-00596","1",0.00176689672129726,"OG0000596"
"Pharaoh-ant-150451",0.0345857991676204,0.245298446443173,"Pharaoh-ant-15045","1",2.01417258182931,"OG0032319"
"Pharaoh-ant-100241",0.0716256934617197,0.708639956391387,"Pharaoh-ant-10024","1",-0.108407847582924,"OG0000689"
"Pharaoh-ant-064621",0.0834441032929308,0.517852275824475,"Pharaoh-ant-06462","1",1.68039284887011,"OG0000158"
