"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Pharaoh-ant-0791445",3.64492150043153,41.5384615384615,"Pharaoh-ant-07914","45",0.873982509015868
"Pharaoh-ant-0799145",2.7108728012403,30.7692307692308,"Pharaoh-ant-07991","45",0.743009954244459
"Pharaoh-ant-0274046",6.40417605437455,48.3870967741936,"Pharaoh-ant-02740","46",0.809752156828654
"Pharaoh-ant-0557046",1.79510352725183,29.0322580645161,"Pharaoh-ant-05570","46",0.978956284821747
"Pharaoh-ant-0582046",11.6073185972842,54.8387096774194,"Pharaoh-ant-05820","46",2.5
"Pharaoh-ant-0946846",5.96812891867178,48.3870967741936,"Pharaoh-ant-09468","46",2.5
"Pharaoh-ant-1002446",11.7118737247489,41.9354838709677,"Pharaoh-ant-10024","46",2.5
"Pharaoh-ant-0274047",9.7068449498564,61.5384615384615,"Pharaoh-ant-02740","47",2.5
"Pharaoh-ant-0557047",3.22620939890919,46.1538461538462,"Pharaoh-ant-05570","47",2.5
"Pharaoh-ant-0564947",33.836961683726,76.9230769230769,"Pharaoh-ant-05649","47",2.5
"Pharaoh-ant-0635647",1.9310128367823,30.7692307692308,"Pharaoh-ant-06356","47",2.5
"Pharaoh-ant-0799147",3.08534010864877,38.4615384615385,"Pharaoh-ant-07991","47",0.999449824843812
"Pharaoh-ant-0908647",2.19233456366618,38.4615384615385,"Pharaoh-ant-09086","47",2.5
"Pharaoh-ant-0948347",13.3575040367137,61.5384615384615,"Pharaoh-ant-09483","47",2.5
"Pharaoh-ant-1029947",2.97491596410831,46.1538461538462,"Pharaoh-ant-10299","47",2.5
"Pharaoh-ant-1216747",75.450647016486,92.3076923076923,"Pharaoh-ant-12167","47",2.5
"Pharaoh-ant-1509947",1.40239464232502,30.7692307692308,"Pharaoh-ant-15099","47",1.52747974910747
"Pharaoh-ant-1539147",1.85976459005563,30.7692307692308,"Pharaoh-ant-15391","47",1.94930534466262
