,avg.exp,pct.exp,features.plot,id,avg.exp.scaled,OG
AAEL02226823,5.74665290241794,33.8709677419355,AAEL022268,23,2.5,OG0000706
AAEL02724223,7.93098773546681,41.9354838709677,AAEL027242,23,0.665245896327625,OG0000006
AAEL00364724,2.76541147500199,34.6153846153846,AAEL003647,24,2.5,OG0000004
AAEL00439624,17.879809258126,76.9230769230769,AAEL004396,24,1.65295712961056,OG0000006
AAEL00543724,20.2068176414883,84.6153846153846,AAEL005437,24,1.80536199491487,OG0000180
AAEL00594524,37.9455602032525,100,AAEL005945,24,2.5,OG0000006
AAEL00595224,19.6522384181944,92.3076923076923,AAEL005952,24,2.5,OG0000006
AAEL00710424,12.7747720787822,82.6923076923077,AAEL007104,24,2.5,OG0001295
AAEL00889424,8.0739451728836,76.9230769230769,AAEL008894,24,0.562105961008057,OG0023874
AAEL00891624,43.8360458891771,98.0769230769231,AAEL008916,24,2.18869911869072,OG0000661
AAEL01835224,40.5989253667741,96.1538461538462,AAEL018352,24,0.992445143458894,OG0000022
AAEL01960824,6.67635380129517,63.4615384615385,AAEL019608,24,1.35588874329288,OG0001884
AAEL01971024,93.2383600534409,98.0769230769231,AAEL019710,24,2.5,OG0000615
AAEL01971424,8.17410556145762,75,AAEL019714,24,2.5,OG0003786
AAEL01980524,20.3444181106475,88.4615384615385,AAEL019805,24,2.5,OG0010328
AAEL02073924,1.54317985623395,28.8461538461538,AAEL020739,24,1.89487228588555,OG0000462
AAEL02110024,36.7426887356817,96.1538461538462,AAEL021100,24,1.20482193537138,OG0000006
AAEL02604324,6.25549696224681,63.4615384615385,AAEL026043,24,0.786159461009537,OG0000006
AAEL00024625,1.63044975891523,26.0869565217391,AAEL000246,25,1.84212181244208,OG0001936
AAEL00347325,3.99428329559381,41.304347826087,AAEL003473,25,2.5,OG0000004
AAEL00543725,22.4588469843891,95.6521739130435,AAEL005437,25,2.30468177956251,OG0000180
AAEL00710425,12.021348464424,86.9565217391304,AAEL007104,25,2.5,OG0001295
AAEL00836025,1.26747831016099,26.0869565217391,AAEL008360,25,1.58807090193632,OG0000006
AAEL00889425,8.92148735289748,89.1304347826087,AAEL008894,25,1.0184324810391,OG0023874
AAEL00902425,27.2235257765568,97.8260869565217,AAEL009024,25,2.5,OG0000081
AAEL01700525,6.66558320719106,60.8695652173913,AAEL017005,25,1.56367683638186,OG0000004
AAEL01718125,2.2613749311498,28.2608695652174,AAEL017181,25,1.38426030306795,OG0000499
AAEL01943325,14.9283383937543,93.4782608695652,AAEL019433,25,2.5,OG0000004
AAEL01971025,48.7897319122613,100,AAEL019710,25,0.949956176164875,OG0000615
AAEL01976625,17.2086589414744,95.6521739130435,AAEL019766,25,1.64201861648901,OG0000006
AAEL01980525,21.859511431156,93.4782608695652,AAEL019805,25,2.5,OG0010328
AAEL02448025,4.29141983641067,58.695652173913,AAEL024480,25,2.5,OG0000127
AAEL02604325,7.80136161928831,73.9130434782609,AAEL026043,25,1.11125636212317,OG0000006
AAEL02744425,2.56660510269302,34.7826086956522,AAEL027444,25,0.519537266723271,OG0000547
AAEL00439626,27.1007153729599,73.8095238095238,AAEL004396,26,2.5,OG0000006
AAEL00453326,32.3071722991079,83.3333333333333,AAEL004533,26,2.5,OG0001683
AAEL00477726,10.3847436307207,69.0476190476191,AAEL004777,26,2.5,OG0000149
AAEL00583426,27.9701566023574,92.8571428571429,AAEL005834,26,2.5,OG0000006
AAEL00594526,20.067353123032,78.5714285714286,AAEL005945,26,0.722754317974768,OG0000006
AAEL00611326,2.48161902545277,26.1904761904762,AAEL006113,26,2.15612578774043,OG0002608
AAEL01040826,3.02100134625618,30.952380952381,AAEL010408,26,0.870421778997159,OG0000127
AAEL01062626,3.28896299072418,30.952380952381,AAEL010626,26,2.5,OG0000004
AAEL01350526,43.0517184419199,95.2380952380952,AAEL013505,26,2.5,OG0000004
AAEL01700526,4.75937692416169,38.0952380952381,AAEL017005,26,0.676470211661312,OG0000004
AAEL01716026,5.49196039476392,45.2380952380952,AAEL017160,26,2.5,OG0000248
AAEL01943326,22.6954718393676,90.4761904761905,AAEL019433,26,2.5,OG0000004
AAEL01966726,30.2226807059421,92.8571428571429,AAEL019667,26,1.32213372805531,OG0001683
AAEL01970426,3.71481092159319,33.3333333333333,AAEL019704,26,2.5,OG0000195
AAEL01980526,8.79661665036734,69.0476190476191,AAEL019805,26,0.817648853555035,OG0010328
AAEL01982126,9.42162838986172,59.5238095238095,AAEL019821,26,2.17612922229672,OG0012955
AAEL02073926,2.31119767182795,28.5714285714286,AAEL020739,26,2.5,OG0000462
AAEL02258926,3.6917555888498,35.7142857142857,AAEL022589,26,0.975567630280075,OG0017114
AAEL02398526,106.963350169945,100,AAEL023985,26,2.5,OG0000107
AAEL02448026,2.45027314402872,26.1904761904762,AAEL024480,26,1.70540461862424,OG0000127
AAEL02604326,4.93969466804489,42.8571428571429,AAEL026043,26,0.509444907523396,OG0000006
AAEL00383727,9.69305697367597,78.5714285714286,AAEL003837,27,1.50905152954192,OG0000632
AAEL00498227,4.15445459091115,52.3809523809524,AAEL004982,27,0.695057303036376,OG0000961
AAEL00543727,14.7423407712173,73.8095238095238,AAEL005437,27,0.593778574531408,OG0000180
AAEL00583427,23.1568377799014,97.6190476190476,AAEL005834,27,2.4762233907547,OG0000006
AAEL00595227,13.4805203329818,88.0952380952381,AAEL005952,27,1.42312480380464,OG0000006
AAEL00694727,5.04884893574752,52.3809523809524,AAEL006947,27,0.798185784185267,OG0000004
AAEL00710427,7.10411934809762,71.4285714285714,AAEL007104,27,0.924579922699799,OG0001295
AAEL00813827,4.86651863824975,54.7619047619048,AAEL008138,27,1.32393860660196,OG0000777
AAEL00891627,27.3952575457933,97.6190476190476,AAEL008916,27,0.861036048747361,OG0000661
AAEL01040827,2.98617488100895,38.0952380952381,AAEL010408,27,0.841736073671965,OG0000127
AAEL01312827,5.75457626457372,54.7619047619048,AAEL013128,27,1.15557545332285,OG0001440
AAEL01350527,13.5101025690739,80.9523809523809,AAEL013505,27,0.984357202800731,OG0000004
AAEL01949127,2.18368539900133,35.7142857142857,AAEL019491,27,2.48607202432296,OG0000303
AAEL01971027,45.4787734692122,100,AAEL019710,27,0.784926612072252,OG0000615
AAEL00337828,38.517710994967,92.5,AAEL003378,28,2.5,OG0000291
AAEL00473228,11.9380416834668,65,AAEL004732,28,2.5,OG0000004
AAEL00543728,18.958451061408,62.5,AAEL005437,28,1.52857424617084,OG0000180
AAEL00587428,4.16782276743013,32.5,AAEL005874,28,2.5,OG0004946
AAEL01004328,5.2806237396816,40,AAEL010043,28,0.906757471747802,OG0000081
AAEL01067928,3.43139550586684,27.5,AAEL010679,28,2.5,OG0004335
AAEL01168028,17.2660681278478,77.5,AAEL011680,28,2.5,OG0000004
AAEL01279628,8.2875405673321,40,AAEL012796,28,2.5,OG0000596
AAEL01737428,22.9732778668235,80,AAEL017374,28,2.5,OG0000248
AAEL01943728,26.3031539454607,87.5,AAEL019437,28,2.5,OG0000006
AAEL01971428,3.98039544063556,32.5,AAEL019714,28,1.55430034903896,OG0003786
AAEL02414728,6.52409043831496,42.5,AAEL024147,28,2.5,OG0000188
AAEL02604328,13.9201176805342,62.5,AAEL026043,28,2.39803695130373,OG0000006
AAEL02724228,8.4790194426335,47.5,AAEL027242,28,0.766471969971142,OG0000006
AAEL02744428,5.2515495956778,35,AAEL027444,28,2.5,OG0000547
AAEL00383729,6.66341643562603,30.5555555555556,AAEL003837,29,0.553253430025353,OG0000632
AAEL00543729,16.470700775901,77.7777777777778,AAEL005437,29,0.976990431007769,OG0000180
AAEL00594529,24.6186941297518,91.6666666666667,AAEL005945,29,1.25125450833035,OG0000006
AAEL00595229,11.7765693217477,77.7777777777778,AAEL005952,29,1.02241825379537,OG0000006
AAEL01992729,2.18846698142259,27.7777777777778,AAEL019927,29,2.5,OG0029024
AAEL02414729,3.45473555733681,33.3333333333333,AAEL024147,29,0.943121678267261,OG0000188
AAEL02512529,19.9819968959119,88.8888888888889,AAEL025125,29,2.5,OG0000006
AAEL00194030,2.06447400925443,45.4545454545455,AAEL001940,30,1.52874696367367,OG0003892
AAEL00473230,9.85720801373173,54.5454545454545,AAEL004732,30,2.30586541072203,OG0000004
AAEL00498230,4.38051325862517,60.6060606060606,AAEL004982,30,0.83039804120438,OG0000961
AAEL00537330,6.58600638209241,33.3333333333333,AAEL005373,30,2.5,OG0000158
AAEL00684430,4.54166595116761,57.5757575757576,AAEL006844,30,0.684544452640929,OG0000006
AAEL00694730,4.31790408938644,48.4848484848485,AAEL006947,30,0.523756932939337,OG0000004
AAEL00710430,6.43685988688806,51.5151515151515,AAEL007104,30,0.703794287490021,OG0001295
AAEL00902430,25.8427082264706,84.8484848484848,AAEL009024,30,2.5,OG0000081
AAEL01168030,8.80157012388681,51.5151515151515,AAEL011680,30,0.925970653632355,OG0000004
AAEL01235630,1.00946636412165,27.2727272727273,AAEL012356,30,2.16156286000074,OG0000004
AAEL01279630,5.56265901730183,39.3939393939394,AAEL012796,30,1.53518651077133,OG0000596
AAEL01288730,65.4987568040343,100,AAEL012887,30,2.5,OG0000248
AAEL01292030,2.07278560293118,30.3030303030303,AAEL012920,30,2.18552512794061,OG0000004
AAEL01415230,1.88585852015865,39.3939393939394,AAEL014152,30,1.54154594642241,OG0003317
AAEL01699730,6.90237020810502,63.6363636363636,AAEL016997,30,2.5,OG0000004
AAEL01700530,9.31941790983899,60.6060606060606,AAEL017005,30,2.5,OG0000004
AAEL01960730,1.89888686107879,33.3333333333333,AAEL019607,30,2.25876587970859,OG0000596
AAEL01960830,6.59079764822426,66.6666666666667,AAEL019608,30,1.321670100149,OG0001884
AAEL01966730,28.6203826436724,96.969696969697,AAEL019667,30,1.19628487053589,OG0001683
AAEL01979030,2.36782061102176,42.4242424242424,AAEL019790,30,1.75948527020377,OG0000195
AAEL01980530,12.7838202369061,69.6969696969697,AAEL019805,30,1.61488672846786,OG0010328
AAEL01982130,14.0274502722694,42.4242424242424,AAEL019821,30,2.5,OG0012955
AAEL00337831,9.52196448159445,38.8888888888889,AAEL003378,31,0.857163756237846,OG0000291
AAEL00383731,11.1810517901492,50,AAEL003837,31,1.9784876226406,OG0000632
AAEL00439931,3.62892133459932,27.7777777777778,AAEL004399,31,2.5,OG0000149
AAEL00568131,4.89216736706862,27.7777777777778,AAEL005681,31,2.5,OG0019192
AAEL00587431,3.04345162632787,27.7777777777778,AAEL005874,31,1.4159406021591,OG0004946
AAEL00595231,11.1578403885813,66.6666666666667,AAEL005952,31,0.876915986086113,OG0000006
AAEL00931131,3.41260373089701,33.3333333333333,AAEL009311,31,2.5,OG0002899
AAEL01471731,2.47411661633071,33.3333333333333,AAEL014717,31,2.5,OG0000706
AAEL02512531,11.519988736456,61.1111111111111,AAEL025125,31,1.72249918508558,OG0000006
AAEL02724231,9.53349179578998,38.8888888888889,AAEL027242,31,0.961241897841766,OG0000006
